Marker_Name,scaffold_ID,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,LG,genetic_position,Freq
RosBREED_snp_tart_cherry_a_Pp6_02296217,HiC_scaffold_17,99.02,204,1,1,1,204,3023421,3023219,2.00E-99,364,204,6,9.46,3
RosBREED_snp_tart_cherry_a_Pp6_04235306,HiC_scaffold_17,95.63,206,6,2,1,204,881251,881047,3.00E-88,327,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04235306,HiC_scaffold_18,96.1,205,6,2,1,204,1560244,1560041,5.00E-90,333,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04235306,HiC_scaffold_16,95.63,206,6,3,1,204,952313,952109,3.00E-88,327,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04331813,HiC_scaffold_18,97.55,204,4,1,1,204,1463176,1462974,2.00E-94,348,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04331813,HiC_scaffold_16,96.53,202,6,1,3,204,799992,799792,5.00E-90,333,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04331813,HiC_scaffold_17,96.57,204,6,1,1,204,738188,737986,4.00E-91,337,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04578576,HiC_scaffold_17,97.37,190,4,1,15,204,6675559,6675371,1.00E-86,322,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04578576,HiC_scaffold_16,97.37,190,4,1,15,204,6244160,6243972,1.00E-86,322,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04578576,HiC_scaffold_18,96.32,190,6,1,15,204,5988895,5988707,3.00E-83,311,204,6,0.84,3
RosBREED_snp_tart_cherry_a_Pp6_04824479,HiC_scaffold_16,96.08,204,6,2,1,204,5172347,5172548,2.00E-89,331,204,6,15.74,3
RosBREED_snp_tart_cherry_a_Pp6_04824479,HiC_scaffold_17,96.59,205,4,3,1,204,5403472,5403674,4.00E-91,337,204,6,15.74,3
RosBREED_snp_tart_cherry_a_Pp6_04824479,HiC_scaffold_18,95.54,202,7,2,1,202,4984771,4984970,1.00E-86,322,204,6,15.74,3
RosBREED_snp_tart_cherry_a_Pp6_05175513,HiC_scaffold_18,97.04,203,3,2,2,204,5288189,5288388,1.00E-91,339,204,6,16.31,3
RosBREED_snp_tart_cherry_a_Pp6_05175513,HiC_scaffold_17,97.04,203,3,2,2,204,5886538,5886737,1.00E-91,339,204,6,16.31,3
RosBREED_snp_tart_cherry_a_Pp6_05175513,HiC_scaffold_16,97,200,3,2,5,204,5524581,5524777,5.00E-90,333,204,6,16.31,3
RosBREED_snp_tart_cherry_a_Pp6_05636501,HiC_scaffold_17,97.06,204,5,1,1,204,6444355,6444557,9.00E-93,342,204,6,17.06,3
RosBREED_snp_tart_cherry_a_Pp6_05636501,HiC_scaffold_18,97.52,202,4,1,3,204,5757962,5758162,3.00E-93,344,204,6,17.06,3
RosBREED_snp_tart_cherry_a_Pp6_05686698,HiC_scaffold_18,93.23,192,11,2,1,191,5803887,5804077,2.00E-74,281,204,6,17.14,3
RosBREED_snp_tart_cherry_a_Pp6_05686698,HiC_scaffold_17,92.27,194,11,3,1,191,6490595,6490787,1.00E-71,272,204,6,17.14,3
RosBREED_snp_tart_cherry_a_Pp6_05686698,HiC_scaffold_16,90.82,196,12,5,1,191,6110696,6110890,3.00E-67,257,204,6,17.14,3
RosBREED_snp_tart_cherry_a_Pp6_06455074,HiC_scaffold_16,98.04,204,3,1,1,204,7240351,7240553,4.00E-96,353,204,6,21.84,3
RosBREED_snp_tart_cherry_a_Pp6_06455074,HiC_scaffold_18,98.03,203,3,1,1,203,6736407,6736608,2.00E-95,351,204,6,21.84,3
RosBREED_snp_tart_cherry_a_Pp6_06455074,HiC_scaffold_17,98.04,204,3,1,1,204,7617016,7617218,4.00E-96,353,204,6,21.84,3
RosBREED_snp_tart_cherry_a_Pp6_07331738,HiC_scaffold_17,96.08,204,7,1,1,204,8493645,8493847,2.00E-89,331,204,6,24.77,3
RosBREED_snp_tart_cherry_a_Pp6_07331738,HiC_scaffold_18,96.08,204,7,1,1,204,7647007,7647209,2.00E-89,331,204,6,24.77,3
RosBREED_snp_tart_cherry_a_Pp6_07331738,HiC_scaffold_16,97.06,204,5,1,1,204,8184143,8184345,9.00E-93,342,204,6,24.77,3
RosBREED_snp_tart_cherry_a_Pp6_08216554,HiC_scaffold_17,96.04,202,7,1,3,204,9645800,9646000,3.00E-88,327,204,6,28.49,3
RosBREED_snp_tart_cherry_a_Pp6_08216554,HiC_scaffold_18,96.08,204,7,1,1,204,8449343,8449545,2.00E-89,331,204,6,28.49,3
RosBREED_snp_tart_cherry_a_Pp6_08216554,HiC_scaffold_16,97,200,5,1,5,204,9195787,9195985,2.00E-90,335,204,6,28.49,3
RosBREED_snp_tart_cherry_a_Pp6_08743405,HiC_scaffold_17,92.16,204,11,2,1,204,10226409,10226607,6.00E-75,283,204,6,32.64,3
RosBREED_snp_tart_cherry_a_Pp6_08743405,HiC_scaffold_16,96.57,204,6,1,1,204,9857675,9857877,4.00E-91,337,204,6,32.64,3
RosBREED_snp_tart_cherry_a_Pp6_08743405,HiC_scaffold_18,97.06,204,5,1,1,204,8978381,8978583,9.00E-93,342,204,6,32.64,3
RosBREED_snp_tart_cherry_a_Pp6_10045985,HiC_scaffold_17,97.01,201,5,1,4,204,11727263,11727462,4.00E-91,337,204,6,44.37,3
RosBREED_snp_tart_cherry_a_Pp6_10045985,HiC_scaffold_18,95.12,205,8,2,1,204,10356123,10356326,1.00E-86,322,204,6,44.37,3
RosBREED_snp_tart_cherry_a_Pp6_10045985,HiC_scaffold_16,96.6,206,4,3,1,204,11525089,11525293,1.00E-91,339,204,6,44.37,3
RosBREED_snp_tart_cherry_a_Pp6_12119303,HiC_scaffold_16,96.57,204,5,2,1,204,14302050,14302251,4.00E-91,337,204,6,47.76,3
RosBREED_snp_tart_cherry_a_Pp6_12119303,HiC_scaffold_17,96.57,204,5,2,1,204,13816895,13817096,4.00E-91,337,204,6,47.76,3
RosBREED_snp_tart_cherry_a_Pp6_12119303,HiC_scaffold_18,97.55,204,4,1,1,204,12859937,12860139,2.00E-94,348,204,6,47.76,3
RosBREED_snp_tart_cherry_a_Pp6_14853360,HiC_scaffold_18,95.07,203,9,1,1,203,18378030,18378231,2.00E-85,318,204,6,54.9,3
RosBREED_snp_tart_cherry_a_Pp6_14853360,HiC_scaffold_16,94.61,204,10,1,1,204,18850015,18850217,2.00E-84,315,204,6,54.9,3
RosBREED_snp_tart_cherry_a_Pp6_14853360,HiC_scaffold_17,96.08,204,7,1,1,204,18440499,18440701,2.00E-89,331,204,6,54.9,3
RosBREED_snp_tart_cherry_a_Pp6_16674032,HiC_scaffold_17,97.07,205,4,2,1,204,20660749,20660952,3.00E-93,344,204,6,56.07,3
RosBREED_snp_tart_cherry_a_Pp6_16674032,HiC_scaffold_16,96.1,205,6,2,1,204,20953792,20953995,5.00E-90,333,204,6,56.07,3
RosBREED_snp_tart_cherry_a_Pp6_16674032,HiC_scaffold_18,96.59,205,5,2,1,204,20207752,20207549,1.00E-91,339,204,6,56.07,3
RosBREED_snp_tart_cherry_a_Pp6_18195350,HiC_scaffold_16,96.5,200,6,1,1,200,22541983,22542181,7.00E-89,329,204,6,58.64,2
RosBREED_snp_tart_cherry_a_Pp6_18195350,HiC_scaffold_17,97.5,200,4,1,1,200,22325417,22325615,3.00E-92,340,204,6,58.64,2
RosBREED_snp_tart_cherry_a_Pp6_18557441,HiC_scaffold_18,96.1,205,5,3,1,204,23354950,23355152,2.00E-89,331,204,6,59.4,3
RosBREED_snp_tart_cherry_a_Pp6_18557441,HiC_scaffold_17,95.12,205,7,3,1,204,22810137,22810339,4.00E-86,320,204,6,59.4,3
RosBREED_snp_tart_cherry_a_Pp6_18557441,HiC_scaffold_16,96.1,205,5,3,1,204,22926968,22927170,2.00E-89,331,204,6,59.4,3
RosBREED_snp_tart_cherry_a_Pp6_18591007,HiC_scaffold_16,95.59,204,6,3,1,204,22952542,22952742,3.00E-87,324,204,6,59.47,3
RosBREED_snp_tart_cherry_a_Pp6_18591007,HiC_scaffold_18,95.12,205,5,5,1,204,23381396,23381596,2.00E-85,318,204,6,59.47,3
RosBREED_snp_tart_cherry_a_Pp6_18591007,HiC_scaffold_17,94.58,203,6,4,2,204,22837703,22837900,9.00E-83,309,204,6,59.47,3
RosBREED_snp_tart_cherry_a_Pp6_19913758,HiC_scaffold_18,96.3,162,5,1,2,163,23933796,23933956,2.00E-69,265,204,6,62.24,3
RosBREED_snp_tart_cherry_a_Pp6_19913758,HiC_scaffold_17,96.55,203,6,1,2,204,24073700,24073901,2.00E-90,335,204,6,62.24,3
RosBREED_snp_tart_cherry_a_Pp6_19913758,HiC_scaffold_16,98.03,203,3,1,2,204,24002675,24002876,2.00E-95,351,204,6,62.24,3
RosBREED_snp_tart_cherry_a_Pp6_20254606,HiC_scaffold_16,96.57,204,6,1,1,204,24408849,24409051,4.00E-91,337,204,6,65.66,2
RosBREED_snp_tart_cherry_a_Pp6_20254606,HiC_scaffold_17,97.06,204,5,1,1,204,24528158,24528360,9.00E-93,342,204,6,65.66,2
RosBREED_snp_tart_cherry_a_Pp6_20436645,HiC_scaffold_17,95.59,204,8,1,1,204,24754838,24755040,9.00E-88,326,204,6,65.94,3
RosBREED_snp_tart_cherry_a_Pp6_20436645,HiC_scaffold_16,98.53,204,2,1,1,204,24674552,24674754,9.00E-98,359,204,6,65.94,3
RosBREED_snp_tart_cherry_a_Pp6_20436645,HiC_scaffold_18,97.55,204,4,1,1,204,24567362,24567564,2.00E-94,348,204,6,65.94,3
RosBREED_snp_tart_cherry_a_Pp6_20483673,HiC_scaffold_17,97.55,204,4,1,1,204,24814177,24814379,2.00E-94,348,204,6,66.02,3
RosBREED_snp_tart_cherry_a_Pp6_20483673,HiC_scaffold_16,97.55,204,4,1,1,204,24702317,24702519,2.00E-94,348,204,6,66.02,3
RosBREED_snp_tart_cherry_a_Pp6_20483673,HiC_scaffold_18,97.55,204,4,1,1,204,24587751,24587953,2.00E-94,348,204,6,66.02,3
RosBREED_snp_tart_cherry_a_Pp6_20643377,HiC_scaffold_17,98.49,199,2,1,1,199,24991042,24991239,5.00E-95,350,204,6,66.27,3
RosBREED_snp_tart_cherry_a_Pp6_20643377,HiC_scaffold_16,97.55,204,4,1,1,204,24865443,24865645,2.00E-94,348,204,6,66.27,3
RosBREED_snp_tart_cherry_a_Pp6_20643377,HiC_scaffold_18,98.04,204,3,1,1,204,24737912,24738114,4.00E-96,353,204,6,66.27,3
RosBREED_snp_tart_cherry_a_Pp6_20743157,HiC_scaffold_17,98.04,204,3,1,1,204,25101023,25101225,4.00E-96,353,204,6,66.53,3
RosBREED_snp_tart_cherry_a_Pp6_20743157,HiC_scaffold_16,98.04,204,3,1,1,204,25099677,25099879,4.00E-96,353,204,6,66.53,3
RosBREED_snp_tart_cherry_a_Pp6_20743157,HiC_scaffold_18,98.04,204,3,1,1,204,24837120,24837322,4.00E-96,353,204,6,66.53,3
RosBREED_snp_tart_cherry_a_Pp6_20989670,HiC_scaffold_17,97.06,204,5,1,1,204,25362985,25363187,9.00E-93,342,204,6,68.06,3
RosBREED_snp_tart_cherry_a_Pp6_20989670,HiC_scaffold_18,96.08,204,7,1,1,204,25106901,25107103,2.00E-89,331,204,6,68.06,3
RosBREED_snp_tart_cherry_a_Pp6_20989670,HiC_scaffold_16,95.1,204,9,1,1,204,25364238,25364440,4.00E-86,320,204,6,68.06,3
RosBREED_snp_tart_cherry_a_Pp6_22122175,HiC_scaffold_16,97.06,204,3,2,1,204,26743249,26743449,3.00E-92,340,204,6,75.06,4
RosBREED_snp_tart_cherry_a_Pp6_22122175,HiC_scaffold_16,99.02,204,1,1,1,204,26721354,26721556,2.00E-99,364,204,6,75.06,4
RosBREED_snp_tart_cherry_a_Pp6_22122175,HiC_scaffold_17,98.53,204,2,1,1,204,26639877,26640079,9.00E-98,359,204,6,75.06,4
RosBREED_snp_tart_cherry_a_Pp6_22122175,HiC_scaffold_18,99.02,204,1,1,1,204,26372357,26372559,2.00E-99,364,204,6,75.06,4
RosBREED_snp_tart_cherry_a_Pp6_22481221,HiC_scaffold_18,98.04,204,3,1,1,204,26725309,26725511,4.00E-96,353,204,6,77.9,3
RosBREED_snp_tart_cherry_a_Pp6_22481221,HiC_scaffold_17,98.04,204,2,2,1,203,27062239,27062441,4.00E-96,353,204,6,77.9,3
RosBREED_snp_tart_cherry_a_Pp6_22481221,HiC_scaffold_16,98.04,204,3,1,1,204,27149354,27149556,4.00E-96,353,204,6,77.9,3
RosBREED_snp_tart_cherry_a_Pp6_23125937,HiC_scaffold_17,97.55,204,4,1,1,204,27972418,27972620,2.00E-94,348,204,6,82.29,4
RosBREED_snp_tart_cherry_a_Pp6_23125937,HiC_scaffold_16,97.55,204,4,1,1,204,28026418,28026620,2.00E-94,348,204,6,82.29,4
RosBREED_snp_tart_cherry_a_Pp6_23125937,HiC_scaffold_18,97.55,204,4,1,1,204,27503214,27503416,2.00E-94,348,204,6,82.29,4
RosBREED_snp_tart_cherry_a_Pp6_23368978,HiC_scaffold_17,96.57,204,6,1,1,204,28351599,28351801,4.00E-91,337,204,6,83.2,4
RosBREED_snp_tart_cherry_a_Pp6_23368978,HiC_scaffold_16,97.06,204,5,1,1,204,28532458,28532660,9.00E-93,342,204,6,83.2,4
RosBREED_snp_tart_cherry_a_Pp6_23368978,HiC_scaffold_16,97.06,204,5,1,1,204,28497696,28497898,9.00E-93,342,204,6,83.2,4
RosBREED_snp_tart_cherry_a_Pp6_23368978,HiC_scaffold_18,96.08,204,7,1,1,204,27785521,27785723,2.00E-89,331,204,6,83.2,4
RosBREED_snp_tart_cherry_a_Pp6_23491156,HiC_scaffold_16,96.02,201,7,1,4,204,28714669,28714868,9.00E-88,326,204,6,83.67,3
RosBREED_snp_tart_cherry_a_Pp6_23491156,HiC_scaffold_18,96.57,204,6,1,1,204,27935214,27935416,4.00E-91,337,204,6,83.67,3
RosBREED_snp_tart_cherry_a_Pp6_23617261,HiC_scaffold_16,96.28,188,6,1,1,188,28812129,28812315,3.00E-82,307,204,6,84.14,4
RosBREED_snp_tart_cherry_a_Pp6_23617261,HiC_scaffold_16,96.28,188,6,1,1,188,28851726,28851912,3.00E-82,307,204,6,84.14,4
RosBREED_snp_tart_cherry_a_Pp6_23617261,HiC_scaffold_17,95.21,188,8,1,1,188,28598708,28598894,7.00E-79,296,204,6,84.14,4
RosBREED_snp_tart_cherry_a_Pp6_23656729,HiC_scaffold_17,99.02,204,1,1,1,204,28661477,28661679,2.00E-99,364,204,6,84.29,3
RosBREED_snp_tart_cherry_a_Pp6_23656729,HiC_scaffold_16,99.02,204,1,1,1,204,28883933,28884135,2.00E-99,364,204,6,84.29,3
RosBREED_snp_tart_cherry_a_Pp6_23656729,HiC_scaffold_18,99.51,204,0,1,1,204,28068581,28068783,4.00E-101,370,204,6,84.29,3
RosBREED_snp_tart_cherry_a_Pp6_23717104,HiC_scaffold_16,96.97,198,4,2,8,204,28959574,28959770,2.00E-89,331,204,6,84.52,3
RosBREED_snp_tart_cherry_a_Pp6_23717104,HiC_scaffold_17,96.1,205,6,2,1,204,28733681,28733884,5.00E-90,333,204,6,84.52,3
RosBREED_snp_tart_cherry_a_Pp6_23717104,HiC_scaffold_18,97.07,205,4,2,1,204,28142672,28142875,3.00E-93,344,204,6,84.52,3
RosBREED_snp_tart_cherry_a_Pp6_24433974,HiC_scaffold_16,97.55,204,4,1,1,204,30076556,30076758,2.00E-94,348,204,6,87.22,3
RosBREED_snp_tart_cherry_a_Pp6_24433974,HiC_scaffold_17,97.55,204,3,2,1,204,29723411,29723612,2.00E-94,348,204,6,87.22,3
RosBREED_snp_tart_cherry_a_Pp6_24433974,HiC_scaffold_18,98.53,204,2,1,1,204,29207614,29207816,9.00E-98,359,204,6,87.22,3
RosBREED_snp_tart_cherry_a_Pp6_25019161,HiC_scaffold_16,96.53,202,6,1,1,202,30750941,30751141,5.00E-90,333,204,6,89.88,3
RosBREED_snp_tart_cherry_a_Pp6_25019161,HiC_scaffold_17,96,200,7,1,1,200,30490689,30490887,3.00E-87,324,204,6,89.88,3
RosBREED_snp_tart_cherry_a_Pp6_25019161,HiC_scaffold_18,97.52,202,4,1,1,202,30029189,30029389,3.00E-93,344,204,6,89.88,3
RosBREED_snp_tart_cherry_a_Pp6_25413648,HiC_scaffold_16,96.14,207,4,4,1,204,31265340,31265545,2.00E-90,335,204,6,93.3,3
RosBREED_snp_tart_cherry_a_Pp6_25413648,HiC_scaffold_17,96.14,207,4,4,1,204,31000345,31000550,2.00E-90,335,204,6,93.3,3
RosBREED_snp_tart_cherry_a_Pp6_25413648,HiC_scaffold_18,96.14,207,4,4,1,204,30468951,30469156,2.00E-90,335,204,6,93.3,3
RosBREED_snp_tart_cherry_a_Pp6_25761628,HiC_scaffold_17,97.07,205,4,2,1,204,31428528,31428731,3.00E-93,344,204,6,96.98,3
RosBREED_snp_tart_cherry_a_Pp6_25761628,HiC_scaffold_18,98.05,205,2,2,1,204,30869485,30869688,1.00E-96,355,204,6,96.98,3
RosBREED_snp_tart_cherry_a_Pp6_26634643,HiC_scaffold_17,97.55,204,4,1,1,204,32514402,32514604,2.00E-94,348,204,6,99.21,3
RosBREED_snp_tart_cherry_a_Pp6_26634643,HiC_scaffold_16,98.53,204,2,1,1,204,32754430,32754632,9.00E-98,359,204,6,99.21,3
RosBREED_snp_tart_cherry_a_Pp6_26634643,HiC_scaffold_18,97.55,204,4,1,1,204,31735806,31736008,2.00E-94,348,204,6,99.21,3
RosBREED_snp_tart_cherry_a_Pp6_26801537,HiC_scaffold_18,98.04,204,3,1,1,204,31956304,31956506,4.00E-96,353,204,6,99.38,3
RosBREED_snp_tart_cherry_a_Pp6_26801537,HiC_scaffold_17,97.55,204,4,1,1,204,32713582,32713784,2.00E-94,348,204,6,99.38,3
RosBREED_snp_tart_cherry_a_Pp6_26801537,HiC_scaffold_16,96.57,204,6,1,1,204,32966235,32966437,4.00E-91,337,204,6,99.38,3
RosBREED_snp_tart_cherry_a_Pp6_27072416,HiC_scaffold_18,95.59,204,7,2,1,204,32239409,32239610,9.00E-88,326,204,6,99.65,3
RosBREED_snp_tart_cherry_a_Pp6_27072416,HiC_scaffold_17,95.59,204,8,1,1,204,33008688,33008890,9.00E-88,326,204,6,99.65,3
RosBREED_snp_tart_cherry_a_Pp6_27072416,HiC_scaffold_16,96.08,204,7,1,1,204,33267255,33267457,2.00E-89,331,204,6,99.65,3
RosBREED_snp_tart_cherry_a_Pp6_27526673,HiC_scaffold_17,97.47,198,4,1,7,204,33441357,33441553,4.00E-91,337,204,6,100.21,3
RosBREED_snp_tart_cherry_a_Pp6_27526673,HiC_scaffold_16,98.34,181,2,1,24,204,33776815,33776994,5.00E-85,316,204,6,100.21,3
RosBREED_snp_tart_cherry_a_Pp6_27526673,HiC_scaffold_18,98.51,201,2,1,4,204,32664273,32664472,4.00E-96,353,204,6,100.21,3
RosBREED_snp_tart_cherry_a_Pp6_27712841,HiC_scaffold_17,96.1,205,6,2,1,204,33649537,33649740,5.00E-90,333,204,6,100.52,3
RosBREED_snp_tart_cherry_a_Pp6_27712841,HiC_scaffold_16,97.06,204,5,1,1,204,33995653,33995855,9.00E-93,342,204,6,100.52,3
RosBREED_snp_tart_cherry_a_Pp6_27712841,HiC_scaffold_18,97.08,171,3,2,35,204,32872167,32872336,4.00E-76,287,204,6,100.52,3
RosBREED_snp_tart_cherry_a_Pp6_28342780,HiC_scaffold_18,97.06,204,5,1,1,204,33542428,33542630,9.00E-93,342,204,6,101.65,3
RosBREED_snp_tart_cherry_a_Pp6_28342780,HiC_scaffold_17,96.57,204,5,2,1,204,34349028,34349229,4.00E-91,337,204,6,101.65,3
RosBREED_snp_tart_cherry_a_Pp6_28342780,HiC_scaffold_16,96.08,204,7,1,1,204,34694535,34694737,2.00E-89,331,204,6,101.65,3
RosBREED_snp_tart_cherry_a_Pp7_00838626,HiC_scaffold_19,97.06,204,5,1,1,204,4882197,4881995,9.00E-93,342,204,7,5.46,3
RosBREED_snp_tart_cherry_a_Pp7_01775925,HiC_scaffold_21,96.57,204,6,1,1,204,5678430,5678228,4.00E-91,337,204,7,4.5,3
RosBREED_snp_tart_cherry_a_Pp7_01775925,HiC_scaffold_20,94.12,204,10,2,1,204,4035013,4034812,9.00E-83,309,204,7,4.5,3
RosBREED_snp_tart_cherry_a_Pp7_01775925,HiC_scaffold_19,95.57,203,8,1,2,204,3721594,3721393,3.00E-87,324,204,7,4.5,3
RosBREED_snp_tart_cherry_a_Pp7_02232437,HiC_scaffold_21,98.04,204,3,1,1,204,4942059,4941857,4.00E-96,353,204,7,4.49,3
RosBREED_snp_tart_cherry_a_Pp7_02232437,HiC_scaffold_19,97.06,204,5,1,1,204,3173547,3173345,9.00E-93,342,204,7,4.49,3
RosBREED_snp_tart_cherry_a_Pp7_02232437,HiC_scaffold_20,97.55,204,4,1,1,204,3392554,3392352,2.00E-94,348,204,7,4.49,3
RosBREED_snp_tart_cherry_a_Pp7_02637614,HiC_scaffold_19,98.01,201,3,1,1,201,2672103,2671904,2.00E-94,348,204,7,4.44,3
RosBREED_snp_tart_cherry_a_Pp7_02637614,HiC_scaffold_21,98.01,201,3,1,1,201,4381613,4381414,2.00E-94,348,204,7,4.44,3
RosBREED_snp_tart_cherry_a_Pp7_02637614,HiC_scaffold_20,97.51,201,4,1,1,201,2697827,2697628,9.00E-93,342,204,7,4.44,3
RosBREED_snp_tart_cherry_a_Pp7_03444237,HiC_scaffold_19,96.1,205,6,2,1,204,1851952,1851749,5.00E-90,333,204,7,4.05,3
RosBREED_snp_tart_cherry_a_Pp7_03444237,HiC_scaffold_21,97.06,204,5,1,1,204,3503023,3502821,9.00E-93,342,204,7,4.05,3
RosBREED_snp_tart_cherry_a_Pp7_03444237,HiC_scaffold_20,98.04,204,3,1,1,204,1985704,1985502,4.00E-96,353,204,7,4.05,3
RosBREED_snp_tart_cherry_a_Pp7_04485091,HiC_scaffold_19,98.53,204,2,1,1,204,505390,505188,9.00E-98,359,204,7,3.39,3
RosBREED_snp_tart_cherry_a_Pp7_04485091,HiC_scaffold_21,97.55,204,4,1,1,204,458787,458585,2.00E-94,348,204,7,3.39,3
RosBREED_snp_tart_cherry_a_Pp7_04485091,HiC_scaffold_20,98.04,204,3,1,1,204,689642,689440,4.00E-96,353,204,7,3.39,3
RosBREED_snp_tart_cherry_a_Pp7_07702370,HiC_scaffold_19,91.96,199,14,2,6,204,9826982,9827178,3.00E-73,278,204,7,8.73,3
RosBREED_snp_tart_cherry_a_Pp7_07702370,HiC_scaffold_20,91.54,201,14,3,6,204,8990047,8990246,3.00E-72,274,204,7,8.73,3
RosBREED_snp_tart_cherry_a_Pp7_07702370,HiC_scaffold_21,92.96,199,13,1,6,204,12521103,12521300,1.00E-76,289,204,7,8.73,3
RosBREED_snp_tart_cherry_a_Pp7_08349040,HiC_scaffold_20,98.53,204,2,1,1,204,9727071,9727273,9.00E-98,359,204,7,12.43,3
RosBREED_snp_tart_cherry_a_Pp7_08349040,HiC_scaffold_19,98.53,204,2,1,1,204,10871017,10871219,9.00E-98,359,204,7,12.43,3
RosBREED_snp_tart_cherry_a_Pp7_08349040,HiC_scaffold_21,98.53,204,2,1,1,204,13357255,13357457,9.00E-98,359,204,7,12.43,3
RosBREED_snp_tart_cherry_a_Pp7_09206302,HiC_scaffold_20,95.59,204,7,2,1,204,11479491,11479692,9.00E-88,326,204,7,12.7,4
RosBREED_snp_tart_cherry_a_Pp7_09206302,HiC_scaffold_21,95.59,204,8,1,1,204,14617037,14617239,9.00E-88,326,204,7,12.7,4
RosBREED_snp_tart_cherry_a_Pp7_09206302,HiC_scaffold_19,98.04,204,3,1,1,204,12590032,12590234,4.00E-96,353,204,7,12.7,4
RosBREED_snp_tart_cherry_a_Pp7_10439763,HiC_scaffold_19,96.57,204,6,1,1,204,13960347,13960549,4.00E-91,337,204,7,12.96,3
RosBREED_snp_tart_cherry_a_Pp7_10439763,HiC_scaffold_21,96.57,204,6,1,1,204,16127273,16127475,4.00E-91,337,204,7,12.96,3
RosBREED_snp_tart_cherry_a_Pp7_10439763,HiC_scaffold_20,97.06,204,5,1,1,204,13105673,13105875,9.00E-93,342,204,7,12.96,3
RosBREED_snp_tart_cherry_a_Pp7_10865582,HiC_scaffold_21,96.59,205,5,2,1,204,16438023,16438226,1.00E-91,339,204,7,13.03,3
RosBREED_snp_tart_cherry_a_Pp7_10865582,HiC_scaffold_20,95.61,205,7,2,1,204,13554934,13555137,3.00E-88,327,204,7,13.03,3
RosBREED_snp_tart_cherry_a_Pp7_10865582,HiC_scaffold_19,95.61,205,7,2,1,204,14400277,14400480,3.00E-88,327,204,7,13.03,3
RosBREED_snp_tart_cherry_a_Pp7_10989254,HiC_scaffold_21,98.53,204,2,1,1,204,16566549,16566751,9.00E-98,359,204,7,13.03,2
RosBREED_snp_tart_cherry_a_Pp7_10989254,HiC_scaffold_20,97.94,194,3,1,1,194,13666885,13667077,2.00E-90,335,204,7,13.03,2
RosBREED_snp_tart_cherry_a_Pp7_12204915,HiC_scaffold_20,93.51,185,7,3,1,184,14141072,14141252,4.00E-71,270,204,7,17.86,4
RosBREED_snp_tart_cherry_a_Pp7_12204915,HiC_scaffold_19,93.66,205,7,4,1,204,14817437,14817238,2.00E-80,302,204,7,17.86,4
RosBREED_snp_tart_cherry_a_Pp7_12204915,HiC_scaffold_21,93.5,200,7,4,1,199,17054499,17054693,9.00E-78,292,204,7,17.86,4
RosBREED_snp_tart_cherry_a_Pp7_14214186,HiC_scaffold_20,96.57,204,3,2,1,204,16637265,16637464,2.00E-90,335,204,7,28.24,2
RosBREED_snp_tart_cherry_a_Pp7_14214186,HiC_scaffold_19,98.02,202,3,1,3,204,17517579,17517779,5.00E-95,350,204,7,28.24,2
RosBREED_snp_tart_cherry_a_Pp7_15048633,HiC_scaffold_21,96.52,201,6,1,1,201,20165053,20165252,2.00E-89,331,204,7,34.7,3
RosBREED_snp_tart_cherry_a_Pp7_15048633,HiC_scaffold_20,97.01,201,5,1,1,201,17709341,17709540,4.00E-91,337,204,7,34.7,3
RosBREED_snp_tart_cherry_a_Pp7_15048633,HiC_scaffold_19,96.02,201,7,1,1,201,18529635,18529834,9.00E-88,326,204,7,34.7,3
RosBREED_snp_tart_cherry_a_Pp7_16025400,HiC_scaffold_19,94.63,205,6,4,1,201,20089275,20089478,7.00E-84,313,204,7,37.43,3
RosBREED_snp_tart_cherry_a_Pp7_16025400,HiC_scaffold_20,95.54,202,5,3,1,200,19123993,19124192,4.00E-86,320,204,7,37.43,3
RosBREED_snp_tart_cherry_a_Pp7_16025400,HiC_scaffold_21,95.57,203,5,3,1,201,21432368,21432568,1.00E-86,322,204,7,37.43,3
RosBREED_snp_tart_cherry_a_Pp7_16312365,HiC_scaffold_21,98,200,2,2,6,204,21788427,21788625,7.00E-94,346,204,7,39.06,3
RosBREED_snp_tart_cherry_a_Pp7_16312365,HiC_scaffold_20,95.98,199,4,2,6,204,19487804,19487998,4.00E-86,320,204,7,39.06,3
RosBREED_snp_tart_cherry_a_Pp7_16312365,HiC_scaffold_19,97.81,183,3,1,6,188,20421084,20421265,2.00E-84,315,204,7,39.06,3
RosBREED_snp_tart_cherry_a_Pp7_16677629,HiC_scaffold_20,96.15,182,6,1,20,201,19954000,19954180,7.00E-79,296,204,7,40.63,3
RosBREED_snp_tart_cherry_a_Pp7_16677629,HiC_scaffold_21,93.94,198,11,1,1,198,22138844,22139040,2.00E-79,298,204,7,40.63,3
