Pcer_004238-RA Pfrut_003312-RA
Pcer_038323-RA Pfrut_000646-RA
Pcer_023344-RA Pfrut_029947-RA
Pcer_037899-RA Pfrut_062264-RA
Pcer_004055-RA Pfrut_003493-RA
Pcer_024906-RA Pfrut_024429-RA
Pcer_038350-RA Pfrut_000672-RA
Pcer_075887-RA Pfrut_063927-RA
Pcer_004671-RA Pfrut_002858-RA
Pcer_001878-RA Pfrut_014308-RA
Pcer_094807-RA Pfrut_072326-RA
Pcer_074709-RA Pfrut_062755-RA
Pcer_023496-RA Pfrut_037662-RA
Pcer_018749-RA Pfrut_044096-RA
Pcer_092161-RA Pfrut_079942-RA
Pcer_003745-RA Pfrut_074493-RA
Pcer_001227-RA Pfrut_015029-RA
Pcer_025461-RA Pfrut_097751-RA
Pcer_017953-RA Pfrut_101607-RA
Pcer_092806-RA Pfrut_051375-RA
Pcer_074594-RA Pfrut_100708-RA
Pcer_023736-RA Pfrut_088868-RA
Pcer_092773-RA Pfrut_049623-RA
Pcer_062852-RA Pfrut_046122-RA
Pcer_074757-RA Pfrut_062808-RA
Pcer_094805-RA Pfrut_072328-RA
Pcer_015869-RA Pfrut_021996-RA
Pcer_018365-RA Pfrut_011725-RA
Pcer_055004-RA Pfrut_028287-RA
Pcer_003047-RA Pfrut_081461-RA
Pcer_003784-RA Pfrut_056748-RA
Pcer_024415-RA Pfrut_093725-RA
Pcer_002704-RA Pfrut_102074-RA
Pcer_004594-RA Pfrut_002932-RA
Pcer_002867-RA Pfrut_059485-RA
Pcer_017444-RA FUN_020407-T1
Pcer_000515-RA Pfrut_031880-RA
Pcer_094799-RA Pfrut_072335-RA
Pcer_001196-RA Pfrut_015061-RA
Pcer_038039-RA Pfrut_000343-RA
Pcer_003866-RA Pfrut_056665-RA
Pcer_001256-RA Pfrut_032789-RA
Pcer_003612-RA Pfrut_034349-RA
Pcer_060704-RA Pfrut_035409-RA
Pcer_061428-RA Pfrut_097239-RA
Pcer_073471-RA Pfrut_060444-RA
Pcer_055355-RA Pfrut_048886-RA
Pcer_016158-RA Pfrut_029381-RA
Pcer_004894-RA Pfrut_002624-RA
Pcer_025435-RA Pfrut_097732-RA
Pcer_074558-RA Pfrut_096579-RA
Pcer_003053-RA Pfrut_081467-RA
Pcer_023264-RA Pfrut_029851-RA
Pcer_002495-RA Pfrut_053066-RA
Pcer_018483-RA Pfrut_011595-RA
Pcer_019265-RA Pfrut_007709-RA
Pcer_055282-RA Pfrut_006264-RA
Pcer_004100-RA Pfrut_003442-RA
Pcer_003858-RA Pfrut_056672-RA
Pcer_039108-RA Pfrut_001484-RA
Pcer_017000-RA Pfrut_024921-RA
Pcer_000099-RA Pfrut_043516-RA
Pcer_001968-RA Pfrut_086102-RA
Pcer_025701-RA Pfrut_078737-RA
Pcer_094823-RA Pfrut_072308-RA
Pcer_024777-RA Pfrut_091778-RA
Pcer_003670-RA Pfrut_056869-RA
Pcer_039235-RA Pfrut_001598-RA
Pcer_002394-RA Pfrut_086539-RA
Pcer_023032-RA Pfrut_049507-RA
Pcer_061201-RA Pfrut_055547-RA
Pcer_039348-RA Pfrut_001725-RA
Pcer_019170-RA Pfrut_007799-RA
Pcer_003234-RA Pfrut_081640-RA
Pcer_003444-RA Pfrut_081832-RA
Pcer_016212-RA Pfrut_029322-RA
Pcer_076001-RA Pfrut_064047-RA
Pcer_002014-RA Pfrut_086149-RA
Pcer_003454-RA Pfrut_081842-RA
Pcer_002370-RA Pfrut_086514-RA
Pcer_060633-RA Pfrut_035481-RA
Pcer_038155-RA Pfrut_000478-RA
Pcer_075842-RA Pfrut_063888-RA
Pcer_001161-RA Pfrut_015097-RA
Pcer_054550-RA Pfrut_076168-RA
Pcer_023400-RA Pfrut_030018-RA
Pcer_000154-RA Pfrut_032267-RA
Pcer_075291-RA Pfrut_013940-RA
Pcer_062545-RA Pfrut_045820-RA
Pcer_001355-RA Pfrut_014887-RA
Pcer_038904-RA Pfrut_032306-RA
Pcer_002988-RA Pfrut_095625-RA
Pcer_001941-RA Pfrut_086076-RA
Pcer_092077-RA Pfrut_079848-RA
Pcer_019373-RA Pfrut_007596-RA
Pcer_004108-RA Pfrut_003433-RA
Pcer_016032-RA Pfrut_021810-RA
Pcer_062382-RA Pfrut_045647-RA
Pcer_004567-RA Pfrut_002963-RA
Pcer_003923-RA Pfrut_056608-RA
Pcer_002375-RA Pfrut_086520-RA
Pcer_003111-RA Pfrut_081523-RA
Pcer_054660-RA Pfrut_099316-RA
Pcer_002024-RA Pfrut_086163-RA
Pcer_018177-RA Pfrut_049184-RA
Pcer_063112-RA Pfrut_010670-RA
Pcer_023364-RA Pfrut_029975-RA
Pcer_002079-RA Pfrut_086223-RA
Pcer_092422-RA Pfrut_043765-RA
Pcer_074496-RA Pfrut_096497-RA
Pcer_075469-RA Pfrut_036004-RA
Pcer_003763-RA Pfrut_056767-RA
Pcer_018780-RA Pfrut_081092-RA
Pcer_039207-RA Pfrut_001574-RA
Pcer_003536-RA Pfrut_048955-RA
Pcer_004166-RA Pfrut_043364-RA
Pcer_075881-RA Pfrut_063920-RA
Pcer_005016-RA Pfrut_002485-RA
Pcer_004035-RA Pfrut_003514-RA
Pcer_018086-RA Pfrut_049091-RA
Pcer_003616-RA Pfrut_056925-RA
Pcer_002018-RA Pfrut_086152-RA
Pcer_025567-RA Pfrut_097849-RA
Pcer_074322-RA Pfrut_016489-RA
Pcer_038068-RA Pfrut_000373-RA
Pcer_075885-RA Pfrut_063924-RA
Pcer_039701-RA Pfrut_002083-RA
Pcer_000150-RA Pfrut_032270-RA
Pcer_025022-RA Pfrut_020694-RA
Pcer_017672-RA Pfrut_041018-RA
Pcer_018143-RA Pfrut_049147-RA
Pcer_053862-RA Pfrut_053014-RA
Pcer_074946-RA Pfrut_063012-RA
Pcer_039416-RA Pfrut_001804-RA
Pcer_003566-RA Pfrut_009388-RA
Pcer_002452-RA Pfrut_086595-RA
Pcer_061539-RA Pfrut_072817-RA
Pcer_038647-RA Pfrut_001004-RA
Pcer_038486-RA Pfrut_000814-RA
Pcer_004645-RA Pfrut_002880-RA
Pcer_017106-RA Pfrut_039853-RA
Pcer_062850-RA Pfrut_046120-RA
Pcer_004176-RA Pfrut_003363-RA
Pcer_094798-RA Pfrut_072336-RA
Pcer_062116-RA Pfrut_045363-RA
Pcer_001198-RA Pfrut_015060-RA
Pcer_093418-RA Pfrut_024237-RA
Pcer_062201-RA Pfrut_054283-RA
Pcer_023250-RA Pfrut_029835-RA
Pcer_055329-RA Pfrut_048859-RA
Pcer_000722-RA Pfrut_015580-RA
Pcer_093350-RA Pfrut_005844-RA
Pcer_004939-RA Pfrut_002571-RA
Pcer_039223-RA Pfrut_001589-RA
Pcer_000109-RA Pfrut_043504-RA
Pcer_002503-RA Pfrut_053078-RA
Pcer_002340-RA Pfrut_086488-RA
Pcer_025588-RA Pfrut_097875-RA
Pcer_019119-RA Pfrut_080716-RA
Pcer_025650-RA Pfrut_078807-RA
Pcer_002691-RA Pfrut_086875-RA
Pcer_061684-RA Pfrut_073020-RA
Pcer_002040-RA Pfrut_086182-RA
Pcer_017355-RA Pfrut_016662-RA
Pcer_060706-RA Pfrut_035406-RA
Pcer_000976-RA Pfrut_015299-RA
Pcer_004690-RA Pfrut_002837-RA
Pcer_003651-RA Pfrut_056886-RA
Pcer_074995-RA Pfrut_013619-RA
Pcer_025664-RA Pfrut_078786-RA
Pcer_000107-RA Pfrut_043506-RA
Pcer_073808-RA Pfrut_036616-RA
Pcer_002011-RA Pfrut_086146-RA
Pcer_092564-RA Pfrut_080359-RA
Pcer_060741-RA Pfrut_035377-RA
Pcer_075686-RA Pfrut_069177-RA
Pcer_016479-RA Pfrut_053596-RA
Pcer_062777-RA Pfrut_046043-RA
Pcer_053537-RA Pfrut_057021-RA
Pcer_039571-RA Pfrut_001958-RA
Pcer_018357-RA Pfrut_011734-RA
Pcer_024140-RA Pfrut_009964-RA
Pcer_075337-RA Pfrut_031284-RA
Pcer_074891-RA Pfrut_058349-RA
Pcer_001515-RA Pfrut_059975-RA
Pcer_039748-RA Pfrut_002129-RA
Pcer_025560-RA Pfrut_097841-RA
Pcer_019172-RA Pfrut_007797-RA
Pcer_075120-RA Pfrut_013765-RA
Pcer_094543-RA Pfrut_030786-RA
Pcer_023752-RA Pfrut_066067-RA
Pcer_038245-RA Pfrut_000572-RA
Pcer_018120-RA Pfrut_049130-RA
Pcer_003593-RA Pfrut_056957-RA
Pcer_023114-RA Pfrut_049586-RA
Pcer_054531-RA Pfrut_048095-RA
Pcer_092956-RA Pfrut_092681-RA
Pcer_062337-RA Pfrut_045594-RA
Pcer_092426-RA Pfrut_043761-RA
Pcer_004450-RA Pfrut_003075-RA
Pcer_062778-RA Pfrut_046044-RA
Pcer_072727-RA Pfrut_055493-RA
Pcer_001576-RA Pfrut_014667-RA
Pcer_003088-RA Pfrut_081501-RA
Pcer_074561-RA Pfrut_096582-RA
Pcer_016292-RA Pfrut_032520-RA
Pcer_037606-RA Pfrut_051772-RA
Pcer_002017-RA Pfrut_086151-RA
Pcer_018270-RA Pfrut_011823-RA
Pcer_062652-RA Pfrut_045928-RA
Pcer_024960-RA Pfrut_024359-RA
Pcer_025646-RA Pfrut_078814-RA
Pcer_039376-RA Pfrut_001755-RA
Pcer_018156-RA Pfrut_049161-RA
Pcer_062802-RA Pfrut_046069-RA
Pcer_018760-RA Pfrut_081117-RA
Pcer_063122-RA Pfrut_010679-RA
Pcer_001262-RA Pfrut_032784-RA
Pcer_061937-RA Pfrut_073295-RA
Pcer_023508-RA Pfrut_037676-RA
Pcer_025372-RA Pfrut_097649-RA
Pcer_025070-RA Pfrut_099689-RA
Pcer_016314-RA Pfrut_053754-RA
Pcer_038809-RA Pfrut_001175-RA
Pcer_062246-RA Pfrut_077495-RA
Pcer_074314-RA Pfrut_101214-RA
Pcer_016300-RA Pfrut_032514-RA
Pcer_073363-RA Pfrut_017618-RA
Pcer_038817-RA Pfrut_001182-RA
Pcer_094803-RA Pfrut_072331-RA
Pcer_017295-RA Pfrut_098067-RA
Pcer_000613-RA Pfrut_057871-RA
Pcer_016595-RA Pfrut_053469-RA
Pcer_038900-RA Pfrut_001258-RA
Pcer_002260-RA Pfrut_086414-RA
Pcer_061174-RA Pfrut_054044-RA
Pcer_074937-RA Pfrut_063008-RA
Pcer_016118-RA Pfrut_029424-RA
Pcer_039229-RA Pfrut_001594-RA
Pcer_003655-RA Pfrut_056883-RA
Pcer_016702-RA Pfrut_053353-RA
Pcer_073796-RA Pfrut_036596-RA
Pcer_025743-RA Pfrut_078686-RA
Pcer_017645-RA Pfrut_041054-RA
Pcer_003260-RA Pfrut_082096-RA
Pcer_061988-RA Pfrut_073341-RA
Pcer_054535-RA Pfrut_048100-RA
Pcer_038262-RA Pfrut_000585-RA
Pcer_002136-RA Pfrut_086293-RA
Pcer_094662-RA Pfrut_030635-RA
Pcer_061440-RA Pfrut_097252-RA
Pcer_060645-RA Pfrut_035471-RA
Pcer_004207-RA Pfrut_003339-RA
Pcer_000418-RA Pfrut_031990-RA
Pcer_024191-RA Pfrut_093959-RA
Pcer_023429-RA Pfrut_030054-RA
Pcer_054021-RA Pfrut_091538-RA
Pcer_024915-RA Pfrut_024421-RA
Pcer_092455-RA Pfrut_080256-RA
Pcer_075068-RA Pfrut_013700-RA
Pcer_004019-RA Pfrut_003530-RA
Pcer_075727-RA Pfrut_063781-RA
Pcer_092497-RA Pfrut_080298-RA
Pcer_075462-RA Pfrut_035997-RA
Pcer_025601-RA Pfrut_097884-RA
Pcer_075676-RA Pfrut_069167-RA
Pcer_023526-RA Pfrut_037698-RA
Pcer_055259-RA Pfrut_028621-RA
Pcer_016255-RA Pfrut_029280-RA
Pcer_018209-RA Pfrut_049220-RA
Pcer_000974-RA Pfrut_015301-RA
Pcer_003750-RA Pfrut_056786-RA
Pcer_025322-RA Pfrut_099999-RA
Pcer_023074-RA Pfrut_049543-RA
Pcer_018425-RA Pfrut_011666-RA
Pcer_075028-RA Pfrut_013656-RA
Pcer_060792-RA Pfrut_035322-RA
Pcer_002967-RA Pfrut_081367-RA
Pcer_055076-RA Pfrut_028368-RA
Pcer_024143-RA Pfrut_009962-RA
Pcer_000526-RA Pfrut_031868-RA
Pcer_055024-RA Pfrut_078010-RA
Pcer_075191-RA Pfrut_023652-RA
Pcer_004451-RA Pfrut_003074-RA
Pcer_016703-RA Pfrut_053352-RA
Pcer_025384-RA Pfrut_097664-RA
Pcer_075528-RA Pfrut_063572-RA
Pcer_075772-RA Pfrut_063817-RA
Pcer_002435-RA Pfrut_086577-RA
Pcer_025599-RA Pfrut_097882-RA
Pcer_017590-RA Pfrut_041110-RA
Pcer_004598-RA Pfrut_002927-RA
Pcer_094022-RA Pfrut_009711-RA
Pcer_003860-RA Pfrut_056670-RA
Pcer_062788-RA Pfrut_046054-RA
Pcer_015936-RA Pfrut_021925-RA
Pcer_017356-RA Pfrut_016663-RA
Pcer_075610-RA Pfrut_010125-RA
Pcer_093926-RA Pfrut_005173-RA
Pcer_000967-RA Pfrut_015305-RA
Pcer_039486-RA Pfrut_001872-RA
Pcer_002391-RA Pfrut_086534-RA
Pcer_017345-RA Pfrut_016653-RA
Pcer_023399-RA Pfrut_030016-RA
Pcer_003284-RA Pfrut_081689-RA
Pcer_023712-RA Pfrut_077958-RA
Pcer_039538-RA Pfrut_040381-RA
Pcer_092225-RA Pfrut_049360-RA
Pcer_016804-RA Pfrut_062092-RA
Pcer_016757-RA Pfrut_053294-RA
Pcer_093543-RA Pfrut_025710-RA
Pcer_038045-RA Pfrut_000349-RA
Pcer_025523-RA Pfrut_097807-RA
Pcer_025581-RA Pfrut_097865-RA
Pcer_004875-RA Pfrut_002642-RA
Pcer_017683-RA Pfrut_095582-RA
Pcer_001045-RA Pfrut_015219-RA
Pcer_023499-RA Pfrut_037665-RA
Pcer_018523-RA Pfrut_011544-RA
Pcer_092803-RA Pfrut_088465-RA
Pcer_037919-RA Pfrut_000221-RA
Pcer_039117-RA Pfrut_001492-RA
Pcer_093362-RA Pfrut_037588-RA
Pcer_000588-RA Pfrut_031782-RA
Pcer_093969-RA Pfrut_041216-RA
Pcer_092957-RA Pfrut_092680-RA
Pcer_023328-RA Pfrut_029930-RA
Pcer_060840-RA Pfrut_065958-RA
Pcer_024672-RA Pfrut_093426-RA
Pcer_000429-RA Pfrut_031983-RA
Pcer_062694-RA Pfrut_045964-RA
Pcer_038211-RA Pfrut_000539-RA
Pcer_075843-RA Pfrut_063889-RA
Pcer_092076-RA Pfrut_079847-RA
Pcer_062830-RA Pfrut_046096-RA
Pcer_003693-RA Pfrut_056842-RA
Pcer_004785-RA Pfrut_002734-RA
Pcer_039072-RA Pfrut_001439-RA
Pcer_023341-RA Pfrut_029945-RA
Pcer_062363-RA Pfrut_045628-RA
Pcer_092729-RA Pfrut_080569-RA
Pcer_002622-RA Pfrut_086793-RA
Pcer_000137-RA Pfrut_043469-RA
Pcer_019388-RA Pfrut_007581-RA
Pcer_092062-RA Pfrut_079829-RA
Pcer_055335-RA Pfrut_048864-RA
Pcer_094495-RA Pfrut_031094-RA
Pcer_000331-RA Pfrut_068643-RA
Pcer_038960-RA Pfrut_061386-RA
Pcer_061563-RA Pfrut_088118-RA
Pcer_039401-RA Pfrut_001788-RA
Pcer_025712-RA Pfrut_078721-RA
Pcer_038615-RA Pfrut_000964-RA
Pcer_055006-RA Pfrut_028289-RA
Pcer_094665-RA Pfrut_030632-RA
Pcer_075685-RA Pfrut_069176-RA
Pcer_023065-RA Pfrut_049534-RA
Pcer_092192-RA Pfrut_079979-RA
Pcer_002002-RA Pfrut_086137-RA
Pcer_075545-RA Pfrut_063594-RA
Pcer_002901-RA Pfrut_059524-RA
Pcer_054230-RA Pfrut_087582-RA
Pcer_062843-RA Pfrut_010019-RA
Pcer_074857-RA Pfrut_062919-RA
Pcer_016503-RA Pfrut_053573-RA
Pcer_002741-RA Pfrut_100718-RA
Pcer_004867-RA Pfrut_002653-RA
Pcer_038802-RA Pfrut_001168-RA
Pcer_001265-RA Pfrut_032781-RA
Pcer_062394-RA Pfrut_045661-RA
Pcer_054170-RA Pfrut_087505-RA
Pcer_018282-RA Pfrut_011808-RA
Pcer_092087-RA Pfrut_079864-RA
Pcer_061683-RA Pfrut_073019-RA
Pcer_017344-RA Pfrut_016654-RA
Pcer_016667-RA Pfrut_053393-RA
Pcer_039522-RA Pfrut_001906-RA
Pcer_038491-RA Pfrut_000819-RA
Pcer_016901-RA Pfrut_024804-RA
Pcer_000919-RA Pfrut_015360-RA
Pcer_004399-RA Pfrut_003136-RA
Pcer_000105-RA Pfrut_043508-RA
Pcer_075784-RA Pfrut_063829-RA
Pcer_039534-RA Pfrut_001921-RA
Pcer_092549-RA Pfrut_080346-RA
Pcer_025390-RA Pfrut_097669-RA
Pcer_016932-RA Pfrut_024833-RA
Pcer_093390-RA Pfrut_024275-RA
Pcer_002007-RA Pfrut_086143-RA
Pcer_001117-RA Pfrut_015137-RA
Pcer_002559-RA Pfrut_086727-RA
Pcer_038035-RA Pfrut_000339-RA
Pcer_000721-RA Pfrut_015582-RA
Pcer_001850-RA Pfrut_014339-RA
Pcer_060822-RA Pfrut_035296-RA
Pcer_039644-RA Pfrut_002023-RA
Pcer_075876-RA Pfrut_063915-RA
Pcer_003383-RA Pfrut_081776-RA
Pcer_003223-RA Pfrut_081631-RA
Pcer_002008-RA Pfrut_086144-RA
Pcer_000878-RA Pfrut_082030-RA
Pcer_054590-RA Pfrut_048257-RA
Pcer_001988-RA Pfrut_086123-RA
Pcer_072832-RA Pfrut_055364-RA
Pcer_023340-RA Pfrut_029944-RA
Pcer_094897-RA Pfrut_072223-RA
Pcer_002113-RA Pfrut_086263-RA
Pcer_018267-RA Pfrut_011826-RA
Pcer_025028-RA Pfrut_053134-RA
Pcer_003378-RA Pfrut_081771-RA
Pcer_061465-RA Pfrut_072738-RA
Pcer_063121-RA Pfrut_010678-RA
Pcer_024170-RA Pfrut_093985-RA
Pcer_072743-RA Pfrut_055473-RA
Pcer_037674-RA Pfrut_051701-RA
Pcer_002902-RA Pfrut_059525-RA
Pcer_093156-RA Pfrut_073916-RA
Pcer_075263-RA Pfrut_040683-RA
Pcer_023754-RA Pfrut_066069-RA
Pcer_024490-RA Pfrut_093633-RA
Pcer_038518-RA Pfrut_000847-RA
Pcer_025162-RA Pfrut_099780-RA
Pcer_002001-RA Pfrut_086136-RA
Pcer_037733-RA Pfrut_051627-RA
Pcer_073635-RA Pfrut_036402-RA
Pcer_016115-RA Pfrut_029428-RA
Pcer_019097-RA Pfrut_080737-RA
Pcer_023721-RA Pfrut_077947-RA
Pcer_017281-RA Pfrut_102224-RA
Pcer_003502-RA Pfrut_081888-RA
Pcer_061855-RA Pfrut_084699-RA
Pcer_015882-RA Pfrut_021986-RA
Pcer_074378-RA Pfrut_016421-RA
Pcer_075289-RA Pfrut_013938-RA
Pcer_016624-RA Pfrut_053437-RA
Pcer_061601-RA Pfrut_062664-RA
Pcer_025020-RA Pfrut_020696-RA
Pcer_000888-RA Pfrut_015391-RA
Pcer_092996-RA Pfrut_092630-RA
Pcer_019107-RA Pfrut_080726-RA
Pcer_019284-RA Pfrut_007692-RA
Pcer_001546-RA Pfrut_014705-RA
Pcer_037762-RA Pfrut_000021-RA
Pcer_075449-RA Pfrut_035984-RA
Pcer_062730-RA Pfrut_046003-RA
Pcer_000128-RA Pfrut_043478-RA
Pcer_075872-RA Pfrut_063912-RA
Pcer_094340-RA Pfrut_030927-RA
Pcer_016664-RA Pfrut_075639-RA
Pcer_004195-RA Pfrut_003348-RA
Pcer_001638-RA Pfrut_014597-RA
Pcer_073809-RA Pfrut_036617-RA
Pcer_074871-RA Pfrut_058331-RA
Pcer_093767-RA Pfrut_005323-RA
Pcer_093636-RA Pfrut_100630-RA
Pcer_094012-RA Pfrut_011967-RA
Pcer_037427-RA Pfrut_063163-RA
Pcer_054795-RA Pfrut_027204-RA
Pcer_004555-RA Pfrut_002973-RA
Pcer_061437-RA Pfrut_097247-RA
Pcer_060777-RA Pfrut_035338-RA
Pcer_073794-RA Pfrut_036593-RA
Pcer_093453-RA Pfrut_005661-RA
Pcer_003848-RA Pfrut_056684-RA
Pcer_016109-RA Pfrut_034197-RA
Pcer_062395-RA Pfrut_045662-RA
Pcer_003281-RA Pfrut_081686-RA
Pcer_016956-RA Pfrut_024863-RA
Pcer_037627-RA Pfrut_051751-RA
Pcer_002612-RA Pfrut_086784-RA
Pcer_092119-RA Pfrut_079893-RA
Pcer_075211-RA Pfrut_013855-RA
Pcer_019198-RA Pfrut_007775-RA
Pcer_019287-RA Pfrut_007690-RA
Pcer_062442-RA Pfrut_045712-RA
Pcer_000689-RA Pfrut_015653-RA
Pcer_023338-RA Pfrut_029941-RA
Pcer_060812-RA Pfrut_035306-RA
Pcer_001983-RA Pfrut_086118-RA
Pcer_025391-RA Pfrut_097670-RA
Pcer_025594-RA Pfrut_097879-RA
Pcer_023386-RA Pfrut_030001-RA
Pcer_002039-RA Pfrut_086181-RA
Pcer_018337-RA Pfrut_100021-RA
Pcer_002796-RA Pfrut_007280-RA
Pcer_019100-RA Pfrut_080733-RA
Pcer_017977-RA Pfrut_101580-RA
Pcer_023555-RA Pfrut_022449-RA
Pcer_016803-RA Pfrut_062093-RA
Pcer_093393-RA Pfrut_005789-RA
Pcer_062774-RA Pfrut_046040-RA
Pcer_037704-RA Pfrut_051662-RA
Pcer_023452-RA Pfrut_030075-RA
Pcer_024412-RA Pfrut_093731-RA
Pcer_025462-RA Pfrut_097753-RA
Pcer_094829-RA Pfrut_072301-RA
Pcer_016390-RA Pfrut_053682-RA
Pcer_092162-RA Pfrut_079943-RA
Pcer_024148-RA Pfrut_009957-RA
Pcer_074230-RA Pfrut_006113-RA
Pcer_001993-RA Pfrut_086127-RA
Pcer_062419-RA Pfrut_069775-RA
Pcer_002684-RA Pfrut_086868-RA
Pcer_018807-RA Pfrut_081065-RA
Pcer_038060-RA Pfrut_000365-RA
Pcer_024260-RA Pfrut_093884-RA
Pcer_016859-RA Pfrut_024750-RA
Pcer_039058-RA Pfrut_001427-RA
Pcer_017353-RA Pfrut_016660-RA
Pcer_039106-RA Pfrut_001482-RA
Pcer_062884-RA Pfrut_086035-RA
Pcer_023327-RA Pfrut_029929-RA
Pcer_060700-RA Pfrut_035417-RA
Pcer_001827-RA Pfrut_014366-RA
Pcer_063068-RA Pfrut_046481-RA
Pcer_016604-RA Pfrut_053460-RA
Pcer_053571-RA FUN_027457-T1
Pcer_062829-RA Pfrut_046095-RA
Pcer_038208-RA Pfrut_000536-RA
Pcer_016060-RA Pfrut_021788-RA
Pcer_016323-RA Pfrut_010518-RA
Pcer_060526-RA Pfrut_032355-RA
Pcer_039355-RA Pfrut_001730-RA
Pcer_003090-RA Pfrut_081503-RA
Pcer_062372-RA Pfrut_045636-RA
Pcer_039240-RA Pfrut_001602-RA
Pcer_074858-RA Pfrut_058317-RA
Pcer_062849-RA Pfrut_046119-RA
Pcer_093967-RA FUN_016490-T1
Pcer_061083-RA Pfrut_058084-RA
Pcer_073787-RA Pfrut_057760-RA
Pcer_053566-RA Pfrut_017895-RA
Pcer_075622-RA Pfrut_063666-RA
Pcer_061936-RA Pfrut_073294-RA
Pcer_037513-RA Pfrut_051885-RA
Pcer_001834-RA Pfrut_014357-RA
Pcer_075223-RA Pfrut_013868-RA
Pcer_038385-RA Pfrut_023983-RA
Pcer_062410-RA Pfrut_045677-RA
Pcer_003352-RA Pfrut_081746-RA
Pcer_025593-RA Pfrut_097878-RA
Pcer_000391-RA Pfrut_032023-RA
Pcer_019086-RA Pfrut_050270-RA
Pcer_019196-RA Pfrut_007777-RA
Pcer_073965-RA Pfrut_049818-RA
Pcer_003926-RA Pfrut_056605-RA
Pcer_025088-RA Pfrut_099706-RA
Pcer_003247-RA Pfrut_081651-RA
Pcer_016325-RA Pfrut_053742-RA
Pcer_023352-RA Pfrut_029954-RA
Pcer_075936-RA Pfrut_063972-RA
Pcer_061730-RA Pfrut_074255-RA
Pcer_017624-RA Pfrut_041072-RA
Pcer_075186-RA Pfrut_013828-RA
Pcer_074369-RA Pfrut_020819-RA
Pcer_054536-RA Pfrut_048101-RA
Pcer_062191-RA Pfrut_054270-RA
Pcer_001286-RA Pfrut_064259-RA
Pcer_000120-RA Pfrut_043488-RA
Pcer_000217-RA Pfrut_032204-RA
Pcer_025073-RA Pfrut_020617-RA
Pcer_019113-RA Pfrut_080721-RA
Pcer_062740-RA Pfrut_046013-RA
Pcer_025392-RA Pfrut_097671-RA
Pcer_075290-RA Pfrut_013939-RA
Pcer_038581-RA Pfrut_000922-RA
Pcer_003071-RA Pfrut_081484-RA
Pcer_015853-RA Pfrut_040878-RA
Pcer_004783-RA Pfrut_002735-RA
Pcer_092614-RA Pfrut_080413-RA
Pcer_018700-RA Pfrut_081200-RA
Pcer_019286-RA Pfrut_007689-RA
Pcer_061740-RA Pfrut_074245-RA
Pcer_093958-RA Pfrut_010297-RA
Pcer_018163-RA Pfrut_049168-RA
Pcer_000712-RA Pfrut_015590-RA
Pcer_061412-RA Pfrut_062111-RA
Pcer_024156-RA Pfrut_009365-RA
Pcer_023445-RA Pfrut_030070-RA
Pcer_024818-RA Pfrut_024528-RA
Pcer_017421-RA Pfrut_027153-RA
Pcer_004748-RA Pfrut_002778-RA
Pcer_023150-RA Pfrut_027466-RA
Pcer_074948-RA Pfrut_063013-RA
Pcer_092698-RA Pfrut_080515-RA
Pcer_072882-RA Pfrut_055306-RA
Pcer_038048-RA Pfrut_000352-RA
Pcer_060927-RA Pfrut_096935-RA
Pcer_038404-RA Pfrut_070761-RA
Pcer_061351-RA Pfrut_097111-RA
Pcer_072884-RA Pfrut_055305-RA
Pcer_060604-RA Pfrut_035504-RA
Pcer_061219-RA Pfrut_065853-RA
Pcer_017992-RA Pfrut_101560-RA
Pcer_001080-RA Pfrut_015174-RA
Pcer_005289-RA Pfrut_099569-RA
Pcer_073304-RA Pfrut_054839-RA
Pcer_024631-RA Pfrut_006718-RA
Pcer_000568-RA Pfrut_031801-RA
Pcer_062517-RA Pfrut_045793-RA
Pcer_016911-RA Pfrut_024815-RA
Pcer_004547-RA Pfrut_075046-RA
Pcer_092279-RA Pfrut_080070-RA
Pcer_094637-RA Pfrut_030667-RA
Pcer_093363-RA Pfrut_005832-RA
Pcer_062391-RA Pfrut_045658-RA
Pcer_018690-RA Pfrut_081213-RA
Pcer_018793-RA Pfrut_081078-RA
Pcer_062375-RA Pfrut_045642-RA
Pcer_001173-RA Pfrut_015080-RA
Pcer_039212-RA Pfrut_001581-RA
Pcer_093795-RA Pfrut_005298-RA
Pcer_002054-RA Pfrut_086197-RA
Pcer_002776-RA Pfrut_027281-RA
Pcer_074647-RA Pfrut_096688-RA
Pcer_017696-RA Pfrut_036220-RA
Pcer_023071-RA Pfrut_049540-RA
Pcer_024792-RA Pfrut_024564-RA
Pcer_074933-RA Pfrut_063004-RA
Pcer_062376-RA Pfrut_045643-RA
Pcer_003380-RA Pfrut_081772-RA
Pcer_016627-RA Pfrut_053433-RA
Pcer_094845-RA Pfrut_072282-RA
Pcer_003404-RA Pfrut_081796-RA
Pcer_072797-RA Pfrut_055402-RA
Pcer_004033-RA Pfrut_003516-RA
Pcer_039668-RA Pfrut_002045-RA
Pcer_062249-RA Pfrut_045499-RA
Pcer_004061-RA Pfrut_003487-RA
Pcer_092944-RA Pfrut_070089-RA
Pcer_037517-RA Pfrut_051881-RA
Pcer_018266-RA Pfrut_069107-RA
Pcer_018600-RA Pfrut_011451-RA
Pcer_093242-RA Pfrut_021011-RA
Pcer_004060-RA Pfrut_003488-RA
Pcer_003271-RA Pfrut_081675-RA
