Pcer_069968-RA Pfrut_059040-RA
Pcer_088812-RA Pfrut_023353-RA
Pcer_009207-RA Pfrut_019842-RA
Pcer_009895-RA Pfrut_092811-RA
Pcer_068696-RA Pfrut_092241-RA
Pcer_007876-RA Pfrut_033674-RA
Pcer_069394-RA Pfrut_071641-RA
Pcer_088940-RA Pfrut_023201-RA
Pcer_008104-RA Pfrut_089215-RA
Pcer_042590-RA Pfrut_018657-RA
Pcer_041756-RA Pfrut_085651-RA
Pcer_088451-RA Pfrut_041791-RA
Pcer_082942-RA Pfrut_025771-RA
Pcer_042623-RA Pfrut_035909-RA
Pcer_008380-RA Pfrut_089490-RA
Pcer_007981-RA Pfrut_033798-RA
Pcer_082786-RA Pfrut_025947-RA
Pcer_008102-RA Pfrut_089213-RA
Pcer_082828-RA Pfrut_025900-RA
Pcer_044375-RA Pfrut_020262-RA
Pcer_007918-RA Pfrut_033725-RA
Pcer_048567-RA Pfrut_077502-RA
Pcer_083023-RA Pfrut_074941-RA
Pcer_071065-RA Pfrut_043082-RA
Pcer_080734-RA Pfrut_094832-RA
Pcer_008509-RA Pfrut_089646-RA
Pcer_008992-RA Pfrut_020059-RA
Pcer_081587-RA Pfrut_082565-RA
Pcer_007926-RA Pfrut_033734-RA
Pcer_070987-RA Pfrut_043005-RA
Pcer_009020-RA Pfrut_020028-RA
Pcer_010000-RA Pfrut_003632-RA
Pcer_049373-RA Pfrut_083821-RA
Pcer_080354-RA Pfrut_095211-RA
Pcer_080731-RA Pfrut_094836-RA
Pcer_057677-RA Pfrut_011164-RA
Pcer_049297-RA Pfrut_037471-RA
Pcer_007327-RA Pfrut_017135-RA
Pcer_044653-RA Pfrut_039208-RA
Pcer_043365-RA Pfrut_050569-RA
Pcer_082932-RA Pfrut_025783-RA
Pcer_081621-RA Pfrut_082530-RA
Pcer_005607-RA Pfrut_071379-RA
Pcer_008553-RA Pfrut_089689-RA
Pcer_083048-RA Pfrut_074907-RA
Pcer_026525-RA Pfrut_068276-RA
Pcer_070899-RA Pfrut_042916-RA
Pcer_081448-RA Pfrut_082723-RA
Pcer_006515-RA Pfrut_098664-RA
Pcer_082365-RA Pfrut_026364-RA
Pcer_059706-RA Pfrut_061458-RA
Pcer_069202-RA Pfrut_021624-RA
Pcer_047574-RA Pfrut_016218-RA
Pcer_009419-RA Pfrut_019629-RA
Pcer_047883-RA Pfrut_076750-RA
Pcer_027067-RA Pfrut_067689-RA
Pcer_006675-RA Pfrut_098834-RA
Pcer_007530-RA Pfrut_033495-RA
Pcer_005937-RA Pfrut_073769-RA
Pcer_082168-RA Pfrut_026555-RA
Pcer_044225-RA Pfrut_038793-RA
Pcer_071066-RA Pfrut_043083-RA
Pcer_006620-RA Pfrut_098778-RA
Pcer_081109-RA Pfrut_094450-RA
Pcer_009260-RA Pfrut_019790-RA
Pcer_009802-RA Pfrut_019229-RA
Pcer_057824-RA Pfrut_091036-RA
Pcer_048826-RA Pfrut_077765-RA
Pcer_081533-RA Pfrut_082637-RA
Pcer_027004-RA Pfrut_067756-RA
Pcer_044744-RA Pfrut_039295-RA
Pcer_027379-RA Pfrut_067347-RA
Pcer_043901-RA Pfrut_038438-RA
Pcer_044833-RA Pfrut_039389-RA
Pcer_087284-RA Pfrut_046805-RA
Pcer_081059-RA Pfrut_094512-RA
Pcer_044167-RA Pfrut_038725-RA
Pcer_008897-RA Pfrut_090036-RA
Pcer_080855-RA Pfrut_094715-RA
Pcer_068198-RA Pfrut_006439-RA
Pcer_043682-RA Pfrut_065802-RA
Pcer_041953-RA Pfrut_059759-RA
Pcer_057907-RA Pfrut_050808-RA
Pcer_008556-RA Pfrut_089693-RA
Pcer_088773-RA Pfrut_008397-RA
Pcer_047115-RA Pfrut_058303-RA
Pcer_068228-RA Pfrut_006489-RA
Pcer_008110-RA Pfrut_089221-RA
Pcer_006918-RA Pfrut_099132-RA
Pcer_028208-RA Pfrut_095825-RA
Pcer_048305-RA Pfrut_077242-RA
Pcer_047682-RA Pfrut_016347-RA
Pcer_028172-RA Pfrut_066524-RA
Pcer_008904-RA Pfrut_090044-RA
Pcer_007800-RA Pfrut_033597-RA
Pcer_008634-RA Pfrut_089769-RA
Pcer_009901-RA Pfrut_092820-RA
Pcer_087383-RA Pfrut_046912-RA
Pcer_082720-RA Pfrut_026013-RA
Pcer_009134-RA Pfrut_058192-RA
Pcer_008327-RA Pfrut_089437-RA
Pcer_044818-RA Pfrut_039378-RA
Pcer_042385-RA Pfrut_018881-RA
Pcer_049247-RA Pfrut_083668-RA
Pcer_087994-RA Pfrut_047564-RA
Pcer_080333-RA Pfrut_095233-RA
Pcer_006632-RA Pfrut_098787-RA
Pcer_028325-RA Pfrut_066363-RA
Pcer_027005-RA Pfrut_067755-RA
Pcer_043580-RA Pfrut_044839-RA
Pcer_080696-RA Pfrut_094868-RA
Pcer_026559-RA Pfrut_068231-RA
Pcer_009214-RA Pfrut_019835-RA
Pcer_082283-RA Pfrut_026436-RA
Pcer_027033-RA Pfrut_040568-RA
Pcer_071088-RA Pfrut_043106-RA
Pcer_027826-RA Pfrut_066894-RA
Pcer_057725-RA Pfrut_057509-RA
Pcer_009821-RA Pfrut_065421-RA
Pcer_009863-RA Pfrut_019173-RA
Pcer_007147-RA Pfrut_059731-RA
Pcer_089886-RA Pfrut_069626-RA
Pcer_069943-RA Pfrut_059016-RA
Pcer_080822-RA Pfrut_094743-RA
Pcer_080857-RA Pfrut_094713-RA
Pcer_044237-RA Pfrut_038807-RA
Pcer_008896-RA Pfrut_090035-RA
Pcer_006597-RA Pfrut_098751-RA
Pcer_082860-RA Pfrut_025864-RA
Pcer_043524-RA Pfrut_050739-RA
Pcer_087946-RA Pfrut_020740-RA
Pcer_069826-RA Pfrut_052648-RA
Pcer_081118-RA Pfrut_094441-RA
Pcer_087911-RA Pfrut_047419-RA
Pcer_049162-RA Pfrut_083576-RA
Pcer_089884-RA Pfrut_069624-RA
Pcer_041553-RA Pfrut_054516-RA
Pcer_082436-RA Pfrut_026285-RA
Pcer_043904-RA Pfrut_038441-RA
Pcer_059443-RA Pfrut_039791-RA
Pcer_008277-RA Pfrut_089391-RA
Pcer_081814-RA Pfrut_075711-RA
Pcer_007927-RA Pfrut_033735-RA
Pcer_009748-RA Pfrut_019283-RA
Pcer_008078-RA Pfrut_089187-RA
Pcer_005909-RA Pfrut_073740-RA
Pcer_089877-RA Pfrut_069616-RA
Pcer_006566-RA Pfrut_098720-RA
Pcer_009014-RA Pfrut_020035-RA
Pcer_006627-RA Pfrut_098785-RA
Pcer_043746-RA Pfrut_091965-RA
Pcer_068619-RA Pfrut_092135-RA
Pcer_047092-RA Pfrut_034889-RA
Pcer_047781-RA Pfrut_065717-RA
Pcer_068706-RA Pfrut_092251-RA
Pcer_041849-RA Pfrut_085551-RA
Pcer_082434-RA Pfrut_026288-RA
Pcer_069792-RA Pfrut_052613-RA
Pcer_047664-RA Pfrut_060305-RA
Pcer_007732-RA Pfrut_033512-RA
Pcer_043998-RA Pfrut_038542-RA
Pcer_044748-RA Pfrut_039299-RA
Pcer_028468-RA Pfrut_066222-RA
Pcer_047483-RA Pfrut_016031-RA
Pcer_059754-RA Pfrut_028641-RA
Pcer_009258-RA Pfrut_019792-RA
Pcer_009006-RA Pfrut_020042-RA
Pcer_049377-RA Pfrut_083825-RA
Pcer_005530-RA Pfrut_071282-RA
Pcer_007230-RA Pfrut_017241-RA
Pcer_082166-RA Pfrut_026557-RA
Pcer_008836-RA Pfrut_012105-RA
Pcer_027920-RA Pfrut_066805-RA
Pcer_088732-RA Pfrut_029123-RA
Pcer_007618-RA Pfrut_033404-RA
Pcer_080344-RA Pfrut_095221-RA
Pcer_087624-RA Pfrut_047187-RA
Pcer_044655-RA Pfrut_039210-RA
Pcer_008620-RA Pfrut_089754-RA
Pcer_041896-RA Pfrut_085497-RA
Pcer_071206-RA Pfrut_043219-RA
Pcer_007274-RA Pfrut_017198-RA
Pcer_081730-RA Pfrut_008475-RA
Pcer_007637-RA Pfrut_033387-RA
Pcer_047035-RA Pfrut_034823-RA
Pcer_006535-RA Pfrut_098687-RA
Pcer_080752-RA Pfrut_094810-RA
Pcer_005572-RA Pfrut_071333-RA
Pcer_070544-RA Pfrut_042549-RA
Pcer_048875-RA Pfrut_077810-RA
Pcer_043656-RA Pfrut_038180-RA
Pcer_006746-RA Pfrut_098918-RA
Pcer_081207-RA Pfrut_082971-RA
Pcer_027594-RA Pfrut_067145-RA
Pcer_008205-RA Pfrut_075144-RA
Pcer_048891-RA Pfrut_077829-RA
Pcer_044474-RA Pfrut_088617-RA
Pcer_028187-RA Pfrut_066503-RA
Pcer_007202-RA Pfrut_076463-RA
Pcer_009265-RA Pfrut_008986-RA
Pcer_048711-RA Pfrut_077653-RA
Pcer_043116-RA Pfrut_101977-RA
Pcer_041935-RA Pfrut_085462-RA
Pcer_009072-RA Pfrut_019980-RA
Pcer_008339-RA Pfrut_089449-RA
Pcer_082617-RA Pfrut_004642-RA
Pcer_058755-RA Pfrut_013093-RA
Pcer_007284-RA Pfrut_017182-RA
Pcer_049392-RA Pfrut_083836-RA
Pcer_026147-RA Pfrut_044275-RA
Pcer_007334-RA Pfrut_017126-RA
Pcer_087574-RA Pfrut_047129-RA
Pcer_047683-RA Pfrut_016348-RA
Pcer_043212-RA Pfrut_022377-RA
Pcer_069708-RA Pfrut_052515-RA
Pcer_044221-RA Pfrut_038788-RA
Pcer_070698-RA Pfrut_042715-RA
Pcer_057691-RA Pfrut_057551-RA
Pcer_008915-RA Pfrut_036036-RA
Pcer_044268-RA Pfrut_038837-RA
Pcer_008364-RA Pfrut_089474-RA
Pcer_027892-RA Pfrut_066831-RA
Pcer_008706-RA Pfrut_084725-RA
Pcer_009324-RA Pfrut_019725-RA
Pcer_010197-RA Pfrut_010890-RA
Pcer_026283-RA Pfrut_044438-RA
Pcer_009194-RA Pfrut_019857-RA
Pcer_081808-RA Pfrut_075720-RA
Pcer_007277-RA Pfrut_017195-RA
Pcer_082950-RA Pfrut_025761-RA
Pcer_069546-RA Pfrut_052313-RA
Pcer_026755-RA Pfrut_068033-RA
Pcer_071086-RA Pfrut_043103-RA
Pcer_028354-RA Pfrut_090365-RA
Pcer_082391-RA Pfrut_064733-RA
Pcer_043243-RA Pfrut_050444-RA
Pcer_043694-RA Pfrut_038220-RA
Pcer_058108-RA Pfrut_090660-RA
Pcer_009970-RA Pfrut_037987-RA
Pcer_008494-RA Pfrut_089631-RA
Pcer_080352-RA Pfrut_095212-RA
Pcer_007561-RA Pfrut_033461-RA
Pcer_027175-RA Pfrut_067581-RA
Pcer_009798-RA Pfrut_019235-RA
Pcer_042768-RA Pfrut_018446-RA
Pcer_049160-RA Pfrut_083574-RA
Pcer_089876-RA Pfrut_069615-RA
Pcer_048422-RA Pfrut_077370-RA
Pcer_006568-RA Pfrut_098722-RA
Pcer_088508-RA Pfrut_041716-RA
Pcer_058958-RA Pfrut_027728-RA
Pcer_006106-RA Pfrut_098200-RA
Pcer_006919-RA Pfrut_099133-RA
Pcer_088447-RA Pfrut_041796-RA
Pcer_071275-RA Pfrut_043284-RA
Pcer_006520-RA Pfrut_098669-RA
Pcer_005537-RA Pfrut_071291-RA
Pcer_071221-RA Pfrut_043237-RA
Pcer_007741-RA Pfrut_033522-RA
Pcer_007669-RA Pfrut_017092-RA
Pcer_081240-RA Pfrut_082935-RA
Pcer_044608-RA Pfrut_039172-RA
Pcer_083024-RA Pfrut_074939-RA
Pcer_007914-RA Pfrut_033723-RA
Pcer_048030-RA Pfrut_076928-RA
Pcer_007298-RA Pfrut_017168-RA
Pcer_042957-RA Pfrut_018215-RA
Pcer_047097-RA Pfrut_034886-RA
Pcer_007928-RA Pfrut_033736-RA
Pcer_006356-RA Pfrut_098473-RA
Pcer_009839-RA Pfrut_019194-RA
Pcer_027060-RA Pfrut_067700-RA
Pcer_008508-RA Pfrut_089645-RA
Pcer_044714-RA Pfrut_039264-RA
Pcer_008817-RA Pfrut_012123-RA
Pcer_009399-RA Pfrut_019648-RA
Pcer_070220-RA Pfrut_042206-RA
Pcer_005535-RA Pfrut_071289-RA
Pcer_007992-RA Pfrut_089093-RA
Pcer_026184-RA Pfrut_044311-RA
Pcer_007271-RA Pfrut_017201-RA
Pcer_087701-RA Pfrut_047259-RA
Pcer_047124-RA Pfrut_034861-RA
Pcer_070901-RA Pfrut_042918-RA
Pcer_042181-RA Pfrut_085214-RA
Pcer_057803-RA Pfrut_091065-RA
Pcer_028231-RA Pfrut_066457-RA
Pcer_043896-RA Pfrut_038432-RA
Pcer_048842-RA Pfrut_077779-RA
Pcer_026680-RA Pfrut_068108-RA
Pcer_070587-RA Pfrut_042596-RA
Pcer_070110-RA Pfrut_042088-RA
Pcer_027687-RA Pfrut_067047-RA
Pcer_028397-RA Pfrut_007169-RA
Pcer_082941-RA Pfrut_017880-RA
Pcer_044657-RA Pfrut_039213-RA
Pcer_089611-RA Pfrut_069320-RA
Pcer_081133-RA Pfrut_094425-RA
Pcer_026932-RA Pfrut_067838-RA
Pcer_043675-RA Pfrut_065808-RA
Pcer_008758-RA Pfrut_008796-RA
Pcer_059688-RA Pfrut_052855-RA
Pcer_088102-RA Pfrut_047684-RA
Pcer_049040-RA Pfrut_083452-RA
Pcer_087578-RA Pfrut_047133-RA
Pcer_009606-RA Pfrut_019444-RA
Pcer_006550-RA Pfrut_098707-RA
Pcer_068077-RA Pfrut_006289-RA
Pcer_010288-RA Pfrut_008584-RA
Pcer_008318-RA Pfrut_089429-RA
Pcer_049194-RA Pfrut_083611-RA
Pcer_069795-RA Pfrut_052616-RA
Pcer_041981-RA Pfrut_084593-RA
Pcer_048967-RA Pfrut_083370-RA
Pcer_007276-RA Pfrut_017196-RA
Pcer_043812-RA Pfrut_038340-RA
Pcer_026683-RA Pfrut_068105-RA
Pcer_058377-RA Pfrut_087561-RA
Pcer_082336-RA Pfrut_026389-RA
Pcer_089096-RA Pfrut_023031-RA
Pcer_083022-RA Pfrut_074943-RA
Pcer_028049-RA Pfrut_066653-RA
Pcer_043702-RA Pfrut_038230-RA
Pcer_049114-RA Pfrut_083530-RA
Pcer_005768-RA Pfrut_071565-RA
Pcer_044246-RA Pfrut_038819-RA
Pcer_048906-RA Pfrut_083309-RA
Pcer_049402-RA Pfrut_083846-RA
Pcer_006634-RA Pfrut_098789-RA
Pcer_048256-RA Pfrut_077187-RA
Pcer_080871-RA Pfrut_094697-RA
Pcer_041513-RA Pfrut_085924-RA
Pcer_082768-RA Pfrut_025966-RA
Pcer_082443-RA Pfrut_026277-RA
Pcer_007401-RA Pfrut_033162-RA
Pcer_047559-RA Pfrut_016204-RA
Pcer_006025-RA Pfrut_098087-RA
Pcer_027497-RA Pfrut_067235-RA
Pcer_010044-RA Pfrut_003677-RA
Pcer_041986-RA Pfrut_085413-RA
Pcer_027504-RA Pfrut_067228-RA
Pcer_089881-RA Pfrut_069620-RA
Pcer_042907-RA Pfrut_018267-RA
Pcer_006014-RA Pfrut_073869-RA
Pcer_042308-RA Pfrut_018974-RA
Pcer_048183-RA Pfrut_077102-RA
Pcer_027590-RA Pfrut_067149-RA
Pcer_007509-RA Pfrut_033289-RA
Pcer_047481-RA Pfrut_016033-RA
Pcer_088639-RA Pfrut_023541-RA
Pcer_041810-RA Pfrut_085590-RA
Pcer_027916-RA Pfrut_066809-RA
Pcer_082725-RA Pfrut_026008-RA
Pcer_042398-RA Pfrut_018865-RA
Pcer_083132-RA Pfrut_074807-RA
Pcer_048461-RA Pfrut_077407-RA
Pcer_043224-RA Pfrut_050422-RA
Pcer_026851-RA Pfrut_100638-RA
Pcer_026918-RA Pfrut_067852-RA
Pcer_089698-RA Pfrut_069425-RA
Pcer_007389-RA Pfrut_033151-RA
Pcer_089734-RA Pfrut_069465-RA
Pcer_047042-RA Pfrut_034830-RA
Pcer_009019-RA Pfrut_020029-RA
Pcer_005805-RA Pfrut_071603-RA
Pcer_081608-RA Pfrut_082545-RA
Pcer_080788-RA Pfrut_101945-RA
Pcer_058226-RA Pfrut_087347-RA
Pcer_082291-RA Pfrut_026429-RA
Pcer_087392-RA Pfrut_046922-RA
Pcer_007585-RA Pfrut_033434-RA
Pcer_009176-RA Pfrut_019875-RA
Pcer_070941-RA Pfrut_042965-RA
Pcer_070691-RA Pfrut_042708-RA
Pcer_083006-RA Pfrut_074961-RA
Pcer_070890-RA Pfrut_042906-RA
Pcer_080882-RA Pfrut_094686-RA
Pcer_068241-RA Pfrut_006508-RA
Pcer_044805-RA Pfrut_039360-RA
Pcer_059729-RA Pfrut_014020-RA
Pcer_068240-RA Pfrut_006507-RA
Pcer_026523-RA Pfrut_068279-RA
Pcer_044436-RA Pfrut_039007-RA
Pcer_043755-RA Pfrut_038284-RA
Pcer_006354-RA Pfrut_098471-RA
Pcer_008901-RA Pfrut_036053-RA
Pcer_080293-RA Pfrut_095276-RA
Pcer_082733-RA Pfrut_025998-RA
Pcer_043956-RA Pfrut_038501-RA
Pcer_008373-RA Pfrut_089483-RA
Pcer_043289-RA Pfrut_084643-RA
Pcer_070248-RA Pfrut_042236-RA
Pcer_005920-RA Pfrut_073754-RA
Pcer_059455-RA Pfrut_028315-RA
Pcer_070437-RA Pfrut_042447-RA
Pcer_080542-RA Pfrut_095023-RA
Pcer_048682-RA Pfrut_077628-RA
Pcer_009607-RA Pfrut_019442-RA
Pcer_082779-RA Pfrut_025954-RA
Pcer_070746-RA Pfrut_042760-RA
Pcer_070978-RA Pfrut_042996-RA
Pcer_009909-RA Pfrut_019124-RA
Pcer_089098-RA Pfrut_023029-RA
Pcer_009008-RA Pfrut_020040-RA
Pcer_049103-RA Pfrut_083519-RA
Pcer_069338-RA Pfrut_021464-RA
Pcer_028157-RA Pfrut_066542-RA
Pcer_048355-RA Pfrut_077301-RA
Pcer_007621-RA Pfrut_033401-RA
Pcer_080751-RA Pfrut_094811-RA
Pcer_081093-RA Pfrut_094463-RA
Pcer_042501-RA Pfrut_018748-RA
Pcer_042449-RA Pfrut_018800-RA
Pcer_082912-RA Pfrut_025808-RA
Pcer_082962-RA Pfrut_068648-RA
Pcer_010040-RA Pfrut_003673-RA
Pcer_043257-RA Pfrut_050459-RA
Pcer_006427-RA Pfrut_098568-RA
Pcer_071298-RA Pfrut_043312-RA
Pcer_080861-RA Pfrut_094708-RA
Pcer_044030-RA Pfrut_038578-RA
Pcer_087943-RA Pfrut_047382-RA
Pcer_026524-RA Pfrut_068277-RA
Pcer_026584-RA Pfrut_068208-RA
Pcer_088455-RA Pfrut_041788-RA
Pcer_007059-RA Pfrut_039531-RA
Pcer_089043-RA Pfrut_023081-RA
Pcer_007546-RA Pfrut_033478-RA
Pcer_088103-RA Pfrut_047685-RA
Pcer_005467-RA Pfrut_071207-RA
Pcer_080681-RA Pfrut_094885-RA
Pcer_089061-RA Pfrut_023066-RA
Pcer_047206-RA Pfrut_100559-RA
Pcer_006676-RA Pfrut_098835-RA
Pcer_043654-RA Pfrut_038179-RA
Pcer_082055-RA Pfrut_026677-RA
Pcer_005812-RA Pfrut_073613-RA
Pcer_071040-RA Pfrut_043057-RA
Pcer_080918-RA Pfrut_094641-RA
Pcer_069426-RA Pfrut_071685-RA
Pcer_049141-RA Pfrut_083553-RA
Pcer_080693-RA Pfrut_094871-RA
Pcer_082399-RA Pfrut_026333-RA
Pcer_048691-RA Pfrut_077634-RA
Pcer_007854-RA Pfrut_033655-RA
Pcer_005560-RA Pfrut_071318-RA
Pcer_044869-RA Pfrut_012238-RA
Pcer_087205-RA Pfrut_046728-RA
Pcer_089562-RA Pfrut_069264-RA
Pcer_071113-RA Pfrut_043129-RA
Pcer_005740-RA Pfrut_070505-RA
Pcer_058211-RA Pfrut_091558-RA
Pcer_027649-RA Pfrut_067085-RA
Pcer_069884-RA Pfrut_058953-RA
Pcer_047906-RA Pfrut_004962-RA
Pcer_028071-RA Pfrut_066627-RA
Pcer_027300-RA Pfrut_072539-RA
Pcer_069572-RA Pfrut_052342-RA
Pcer_059445-RA Pfrut_039793-RA
Pcer_089737-RA Pfrut_069468-RA
Pcer_070900-RA Pfrut_042917-RA
Pcer_087340-RA Pfrut_046867-RA
Pcer_005914-RA Pfrut_088812-RA
Pcer_007262-RA Pfrut_017208-RA
Pcer_043922-RA Pfrut_038461-RA
Pcer_005840-RA Pfrut_073660-RA
Pcer_049153-RA Pfrut_083566-RA
Pcer_087661-RA Pfrut_047222-RA
Pcer_070069-RA Pfrut_042048-RA
Pcer_071230-RA Pfrut_043247-RA
Pcer_007959-RA Pfrut_033769-RA
Pcer_010034-RA Pfrut_004489-RA
Pcer_027490-RA Pfrut_067243-RA
Pcer_006637-RA Pfrut_098792-RA
Pcer_048724-RA Pfrut_077667-RA
Pcer_068346-RA Pfrut_081991-RA
Pcer_043825-RA Pfrut_038358-RA
Pcer_088305-RA Pfrut_096079-RA
Pcer_087229-RA Pfrut_046752-RA
Pcer_041511-RA Pfrut_085925-RA
Pcer_043530-RA Pfrut_050746-RA
Pcer_042949-RA Pfrut_018225-RA
Pcer_026255-RA Pfrut_044399-RA
Pcer_042366-RA Pfrut_018904-RA
Pcer_058350-RA Pfrut_060163-RA
Pcer_028188-RA Pfrut_066502-RA
Pcer_007056-RA Pfrut_039533-RA
Pcer_068583-RA Pfrut_046402-RA
Pcer_005921-RA Pfrut_073755-RA
Pcer_005534-RA Pfrut_071287-RA
Pcer_070989-RA Pfrut_043007-RA
Pcer_028197-RA Pfrut_066490-RA
Pcer_070661-RA Pfrut_042673-RA
Pcer_043163-RA Pfrut_102046-RA
Pcer_082783-RA Pfrut_025950-RA
Pcer_042626-RA Pfrut_018616-RA
Pcer_026761-RA Pfrut_068027-RA
Pcer_088480-RA Pfrut_041751-RA
Pcer_007267-RA Pfrut_017204-RA
Pcer_006500-RA Pfrut_098649-RA
Pcer_044702-RA Pfrut_039253-RA
Pcer_026722-RA Pfrut_068065-RA
Pcer_006105-RA Pfrut_098199-RA
Pcer_047202-RA Pfrut_025637-RA
Pcer_071077-RA Pfrut_043094-RA
Pcer_049291-RA Pfrut_037477-RA
Pcer_008558-RA Pfrut_089695-RA
Pcer_026944-RA Pfrut_067824-RA
Pcer_007249-RA Pfrut_017225-RA
Pcer_068169-RA Pfrut_006402-RA
Pcer_080692-RA Pfrut_094872-RA
Pcer_080838-RA Pfrut_094732-RA
Pcer_007368-RA Pfrut_033131-RA
Pcer_080297-RA Pfrut_095270-RA
Pcer_043809-RA Pfrut_038334-RA
Pcer_008554-RA Pfrut_089690-RA
Pcer_070572-RA Pfrut_042580-RA
Pcer_047814-RA Pfrut_065756-RA
Pcer_081582-RA Pfrut_082570-RA
Pcer_068093-RA Pfrut_006308-RA
Pcer_087627-RA Pfrut_047190-RA
Pcer_070512-RA Pfrut_037299-RA
Pcer_081135-RA Pfrut_094423-RA
Pcer_081029-RA Pfrut_094538-RA
Pcer_082521-RA Pfrut_026200-RA
Pcer_007261-RA Pfrut_017209-RA
Pcer_026423-RA Pfrut_061010-RA
Pcer_048838-RA Pfrut_077775-RA
Pcer_006519-RA Pfrut_098668-RA
Pcer_008387-RA Pfrut_089496-RA
Pcer_041807-RA Pfrut_085593-RA
Pcer_048094-RA Pfrut_076991-RA
Pcer_081102-RA Pfrut_054474-RA
Pcer_042887-RA Pfrut_018291-RA
Pcer_005562-RA Pfrut_071322-RA
Pcer_048187-RA Pfrut_077106-RA
Pcer_071287-RA Pfrut_043299-RA
Pcer_071283-RA Pfrut_043294-RA
Pcer_069424-RA Pfrut_071682-RA
Pcer_070542-RA Pfrut_042547-RA
Pcer_042340-RA Pfrut_018933-RA
Pcer_068232-RA Pfrut_006494-RA
Pcer_006270-RA Pfrut_098386-RA
Pcer_044595-RA Pfrut_007366-RA
Pcer_006853-RA Pfrut_099050-RA
Pcer_026446-RA Pfrut_071900-RA
Pcer_070684-RA Pfrut_042698-RA
Pcer_005554-RA Pfrut_071312-RA
Pcer_071073-RA Pfrut_043091-RA
Pcer_007905-RA Pfrut_033714-RA
Pcer_089412-RA Pfrut_058738-RA
Pcer_042364-RA Pfrut_018906-RA
Pcer_009352-RA Pfrut_019693-RA
Pcer_006930-RA Pfrut_099146-RA
Pcer_069040-RA Pfrut_008032-RA
Pcer_070085-RA Pfrut_042064-RA
Pcer_088861-RA Pfrut_023302-RA
Pcer_088721-RA Pfrut_023442-RA
Pcer_082212-RA Pfrut_078905-RA
Pcer_089090-RA Pfrut_040137-RA
Pcer_043456-RA Pfrut_050667-RA
Pcer_044247-RA Pfrut_038820-RA
Pcer_009710-RA Pfrut_019328-RA
Pcer_047164-RA Pfrut_078407-RA
Pcer_069025-RA Pfrut_008052-RA
Pcer_009002-RA Pfrut_020048-RA
Pcer_041801-RA Pfrut_095946-RA
Pcer_081672-RA Pfrut_082485-RA
Pcer_008465-RA Pfrut_004617-RA
Pcer_026338-RA Pfrut_022898-RA
Pcer_087613-RA Pfrut_047173-RA
Pcer_007846-RA Pfrut_033646-RA
Pcer_006658-RA Pfrut_098813-RA
Pcer_027761-RA Pfrut_043786-RA
Pcer_087257-RA Pfrut_046778-RA
Pcer_070457-RA Pfrut_042466-RA
Pcer_044682-RA Pfrut_039234-RA
Pcer_048878-RA Pfrut_077813-RA
Pcer_048777-RA Pfrut_077720-RA
Pcer_080690-RA Pfrut_094874-RA
Pcer_007244-RA Pfrut_017229-RA
Pcer_082784-RA Pfrut_025949-RA
Pcer_082975-RA Pfrut_025729-RA
Pcer_080739-RA Pfrut_094826-RA
Pcer_007026-RA Pfrut_059795-RA
Pcer_057661-RA Pfrut_022570-RA
Pcer_043875-RA Pfrut_038412-RA
Pcer_008016-RA Pfrut_074723-RA
Pcer_043546-RA Pfrut_050767-RA
Pcer_069188-RA Pfrut_035104-RA
Pcer_080912-RA Pfrut_094646-RA
Pcer_088598-RA Pfrut_023630-RA
Pcer_088483-RA Pfrut_041742-RA
Pcer_026398-RA Pfrut_060980-RA
Pcer_006395-RA Pfrut_098530-RA
Pcer_008049-RA Pfrut_089155-RA
Pcer_028462-RA Pfrut_066229-RA
Pcer_082863-RA Pfrut_025863-RA
Pcer_006528-RA Pfrut_098678-RA
Pcer_089906-RA Pfrut_069647-RA
Pcer_042073-RA Pfrut_004515-RA
Pcer_087305-RA Pfrut_053117-RA
Pcer_081567-RA Pfrut_082599-RA
Pcer_007253-RA Pfrut_017218-RA
Pcer_048752-RA Pfrut_077696-RA
Pcer_007907-RA Pfrut_033716-RA
Pcer_026748-RA Pfrut_077980-RA
Pcer_042555-RA Pfrut_053050-RA
Pcer_027744-RA Pfrut_060076-RA
Pcer_006314-RA Pfrut_098431-RA
Pcer_087314-RA Pfrut_046842-RA
Pcer_027794-RA Pfrut_066928-RA
Pcer_049199-RA Pfrut_030251-RA
Pcer_080680-RA Pfrut_094886-RA
Pcer_047087-RA Pfrut_034892-RA
Pcer_007100-RA Pfrut_059669-RA
Pcer_049354-RA Pfrut_083804-RA
Pcer_048756-RA Pfrut_077699-RA
Pcer_041750-RA Pfrut_085660-RA
Pcer_042009-RA Pfrut_085385-RA
Pcer_046941-RA Pfrut_034707-RA
Pcer_008320-RA Pfrut_089431-RA
Pcer_048700-RA Pfrut_077642-RA
Pcer_044417-RA Pfrut_038985-RA
Pcer_057923-RA Pfrut_090888-RA
Pcer_070070-RA Pfrut_042049-RA
Pcer_049159-RA Pfrut_083573-RA
Pcer_047394-RA Pfrut_074448-RA
Pcer_069016-RA Pfrut_008061-RA
Pcer_008161-RA Pfrut_089272-RA
Pcer_070832-RA Pfrut_042844-RA
Pcer_026236-RA Pfrut_044379-RA
Pcer_087355-RA Pfrut_046882-RA
Pcer_007108-RA Pfrut_059677-RA
Pcer_070468-RA Pfrut_010159-RA
Pcer_027068-RA Pfrut_067688-RA
