chr	start	end	gene
Pcer_chr3A 29334434 29336835 Pcer_094959-RA
Pcer_chr3A 29337414 29338154 Pcer_094960-RA
Pcer_chr3A 29338457 29343637 Pcer_094961-RA
Pcer_chr3A 29343839 29347634 Pcer_094962-RA
Pcer_chr3A 29350599 29351486 Pcer_094963-RA
Pcer_chr3A 29379013 29379957 Pcer_094964-RA
Pcer_chr3A 29381042 29384944 Pcer_094965-RA
Pcer_chr3A 29385633 29390566 Pcer_094966-RA
Pcer_chr3A 29400352 29403239 Pcer_094967-RA
Pcer_chr3A 29403670 29408219 Pcer_094968-RA
Pcer_chr3A 29408548 29409006 Pcer_094969-RA
Pcer_chr3A 29410549 29414784 Pcer_094970-RA
Pcer_chr3A 29414897 29416142 Pcer_094971-RA
Pcer_chr3A 29414944 29416085 Pcer_094972-RA
Pcer_chr3A 29416331 29421116 Pcer_094973-RA
Pcer_chr3A 29432336 29435485 Pcer_094974-RA
Pcer_chr3A 29435637 29437842 Pcer_094975-RA
Pcer_chr3A 29438278 29443491 Pcer_094976-RA
Pcer_chr3A 29455156 29459375 Pcer_094977-RA
Pcer_chr3A 29463045 29467942 Pcer_094978-RA
Pcer_chr3A 29473109 29479557 Pcer_094979-RA
Pcer_chr3A 29479627 29481464 Pcer_094980-RA
Pcer_chr3A 29482492 29483838 Pcer_094981-RA
Pcer_chr3A 29484596 29485015 Pcer_094982-RA
Pcer_chr3A 29488910 29491000 Pcer_094983-RA
Pcer_chr3A 29496155 29502169 Pcer_094984-RA
Pcer_chr3A 29503156 29505840 Pcer_094985-RA
Pcer_chr3A 29508021 29511305 Pcer_094986-RA
Pcer_chr3A 29511476 29512015 Pcer_094987-RA
Pcer_chr3A 29515856 29519880 Pcer_094988-RA
Pcer_chr3A 29520284 29521807 Pcer_094989-RA
Pcer_chr3A 29521995 29527099 Pcer_094990-RA
Pcer_chr3A 29530627 29536781 Pcer_094991-RA
Pcer_chr3A 29537101 29537993 Pcer_094992-RA
Pcer_chr3A 29538273 29538774 Pcer_094993-RA
Pcer_chr3A 29539576 29542575 Pcer_094994-RA
Pcer_chr3A 29542805 29546955 Pcer_094995-RA
Pcer_chr3A 29547272 29550204 Pcer_094996-RA
Pcer_chr3A 29552524 29553467 Pcer_094997-RA
Pcer_chr3A 29558995 29560411 Pcer_094998-RA
Pcer_chr3A 29566072 29567394 Pcer_094999-RA
Pcer_chr3A 29568165 29570593 Pcer_095000-RA
Pcer_chr3A 29570735 29573837 Pcer_095001-RA
Pcer_chr3A 29574034 29578285 Pcer_095002-RA
Pcer_chr3A 29578584 29580125 Pcer_095003-RA
Pcer_chr3A 29583405 29588025 Pcer_095004-RA
Pcer_chr3A 29588588 29593136 Pcer_095005-RA
Pcer_chr3A 29588969 29589241 Pcer_095006-RA
Pcer_chr3A 29593328 29596606 Pcer_095007-RA
Pcer_chr3A 29597433 29598667 Pcer_095008-RA
Pcer_chr3A 29598915 29602552 Pcer_095009-RA
Pcer_chr3A 29612594 29614725 Pcer_095010-RA
Pcer_chr3A 29615356 29617859 Pcer_095011-RA
Pcer_chr3A 29618082 29623416 Pcer_095012-RA
Pcer_chr3A 29623699 29624775 Pcer_095013-RA
Pcer_chr3A 29626458 29627447 Pcer_095014-RA
Pcer_chr3A 29627681 29629749 Pcer_095015-RA
Pcer_chr3A 29633855 29635496 Pcer_095016-RA
Pcer_chr3A 29636441 29638011 Pcer_095017-RA
Pcer_chr3A 29637598 29639138 Pcer_095018-RA
Pcer_chr3A 29639479 29641735 Pcer_095019-RA
Pcer_chr3A 29646583 29647854 Pcer_095020-RA
Pcer_chr3A 29648264 29651887 Pcer_095021-RA
Pcer_chr3A 29667119 29672219 Pcer_095022-RA
Pcer_chr3A 29674477 29677936 Pcer_095023-RA
Pcer_chr3A 29688245 29688619 Pcer_095024-RA
Pcer_chr3A 29694930 29697952 Pcer_095025-RA
Pcer_chr3A 29699835 29701857 Pcer_095026-RA
Pcer_chr3A 29704150 29707780 Pcer_095027-RA
Pcer_chr3A 29709027 29717223 Pcer_095028-RA
Pcer_chr3A 29713453 29716037 Pcer_095029-RA
Pcer_chr3A 29719044 29723987 Pcer_095030-RA
Pcer_chr3A 29730428 29731333 Pcer_095031-RA
Pcer_chr5A 5314 6085 Pcer_037410-RA
Pcer_chr5A 28059 29072 Pcer_037411-RA
Pcer_chr5A 43970 48387 Pcer_037412-RA
Pcer_chr5A 93483 103277 Pcer_037413-RA
Pcer_chr5A 120869 124037 Pcer_037414-RA
Pcer_chr5A 129262 140771 Pcer_037415-RA
Pcer_chr5A 185903 189906 Pcer_037416-RA
Pcer_chr5A 218762 219319 Pcer_037417-RA
Pcer_chr5A 220062 223047 Pcer_037418-RA
Pcer_chr5A 240579 245832 Pcer_037419-RA
Pcer_chr5A 246060 257093 Pcer_037420-RA
Pcer_chr5A 246249 248309 Pcer_037421-RA
Pcer_chr5A 280518 281162 Pcer_037422-RA
Pcer_chr5A 288895 298067 Pcer_037423-RA
Pcer_chr5A 297497 299101 Pcer_037424-RA
Pcer_chr5A 321127 321982 Pcer_037425-RA
Pcer_chr5A 355375 356061 Pcer_037426-RA
Pcer_chr5A 367499 370263 Pcer_037427-RA
Pcer_chr5A 373142 374964 Pcer_037428-RA
Pcer_chr5A 388164 393922 Pcer_037429-RA
Pcer_chr5A 399733 413281 Pcer_037430-RA
Pcer_chr5A 416011 416712 Pcer_037431-RA
Pcer_chr5A 432151 433975 Pcer_037432-RA
Pcer_chr5A 437719 444885 Pcer_037433-RA
Pcer_chr5A 452292 458239 Pcer_037434-RA
Pcer_chr5A 474404 478693 Pcer_037435-RA
Pcer_chr5A 480510 481186 Pcer_037436-RA
Pcer_chr5A 494878 498783 Pcer_037437-RA
Pcer_chr5A 519505 522014 Pcer_037438-RA
Pcer_chr5A 529608 529850 Pcer_037439-RA
Pcer_chr5A 530589 532784 Pcer_037440-RA
Pcer_chr5A 533372 535699 Pcer_037441-RA
Pcer_chr5A 536227 537437 Pcer_037442-RA
Pcer_chr5A 559967 561870 Pcer_037443-RA
Pcer_chr5A 566901 573520 Pcer_037444-RA
Pcer_chr5A 589051 592220 Pcer_037445-RA
Pcer_chr5A 606053 609667 Pcer_037446-RA
Pcer_chr5A 618284 621858 Pcer_037447-RA
Pcer_chr5A 636088 639672 Pcer_037448-RA
Pcer_chr5A 646860 650668 Pcer_037449-RA
Pcer_chr5A 658297 661376 Pcer_037450-RA
Pcer_chr5A 679695 681391 Pcer_037451-RA
Pcer_chr5A 688480 694740 Pcer_037452-RA
Pcer_chr5A 704092 705042 Pcer_037453-RA
Pcer_chr5A 707476 714765 Pcer_037454-RA
Pcer_chr5A 726334 727655 Pcer_037455-RA
Pcer_chr5A 760167 761839 Pcer_037456-RA
Pcer_chr5A 776164 777510 Pcer_037457-RA
Pcer_chr5A 782469 784997 Pcer_037458-RA
Pcer_chr5A 807224 809754 Pcer_037459-RA
Pcer_chr5A 815462 820590 Pcer_037460-RA
Pcer_chr5A 821899 825424 Pcer_037461-RA
Pcer_chr5A 825691 827994 Pcer_037462-RA
Pcer_chr5A 830589 835249 Pcer_037463-RA
Pcer_chr5A 835693 838778 Pcer_037464-RA
Pcer_chr5A 839917 841020 Pcer_037465-RA
Pcer_chr5A 853530 857078 Pcer_037466-RA
Pcer_chr5A 861643 868870 Pcer_037467-RA
Pcer_chr5A 870680 874971 Pcer_037468-RA
Pcer_chr5A 893427 894116 Pcer_037469-RA
Pcer_chr5A 902927 906127 Pcer_037470-RA
Pcer_chr5A 910302 914446 Pcer_037471-RA
Pcer_chr5A 944185 946042 Pcer_037472-RA
Pcer_chr5A 947065 949946 Pcer_037473-RA
Pcer_chr5A 957216 960269 Pcer_037474-RA
Pcer_chr5A 964505 965158 Pcer_037475-RA
Pcer_chr5A 1001672 1001929 Pcer_037476-RA
Pcer_chr5A 1015747 1017116 Pcer_037477-RA
Pcer_chr5A 1069973 1073309 Pcer_037478-RA
Pcer_chr5A 1077657 1084062 Pcer_037479-RA
Pcer_chr5A 1087567 1090733 Pcer_037480-RA
Pcer_chr5A 1093122 1094394 Pcer_037481-RA
Pcer_chr5A 1138193 1138435 Pcer_037482-RA
Pcer_chr5A 1138905 1140604 Pcer_037483-RA
Pcer_chr5A 1149802 1155317 Pcer_037484-RA
Pcer_chr5A 1155472 1157700 Pcer_037485-RA
Pcer_chr5A 1158867 1161340 Pcer_037486-RA
Pcer_chr5A 1176645 1182507 Pcer_037487-RA
Pcer_chr5A 1192220 1195818 Pcer_037488-RA
Pcer_chr5A 1199195 1199707 Pcer_037489-RA
Pcer_chr5A 1200651 1203312 Pcer_037490-RA
Pcer_chr5A 1203568 1208066 Pcer_037491-RA
Pcer_chr5A 1208096 1210483 Pcer_037492-RA
Pcer_chr5A 1213464 1218510 Pcer_037493-RA
Pcer_chr5A 1238356 1243711 Pcer_037494-RA
Pcer_chr5A 1256867 1265614 Pcer_037495-RA
Pcer_chr5A 1309220 1319512 Pcer_037496-RA
Pcer_chr5A 1320040 1324825 Pcer_037497-RA
Pcer_chr5A 1324998 1330234 Pcer_037498-RA
Pcer_chr5A 1380011 1383167 Pcer_037499-RA
Pcer_chr5A 1411527 1421460 Pcer_037500-RA
Pcer_chr5A 1421635 1428278 Pcer_037501-RA
Pcer_chr5A 1421811 1425177 Pcer_037502-RA
Pcer_chr5A 1425362 1428246 Pcer_037503-RA
Pcer_chr5A 1431991 1436497 Pcer_037504-RA
Pcer_chr5A 1436806 1439594 Pcer_037505-RA
Pcer_chr5A 1439940 1445222 Pcer_037506-RA
Pcer_chr5A 1450008 1450580 Pcer_037507-RA
Pcer_chr5A 1459722 1464236 Pcer_037508-RA
Pcer_chr5A 1484117 1485022 Pcer_037509-RA
Pcer_chr5A 1485573 1486869 Pcer_037510-RA
Pcer_chr5A 1512667 1513934 Pcer_037511-RA
Pcer_chr5A 1521383 1521691 Pcer_037512-RA
Pcer_chr5A 1523202 1526259 Pcer_037513-RA
Pcer_chr5A 1527365 1528937 Pcer_037514-RA
Pcer_chr5A 1532814 1534811 Pcer_037515-RA
Pcer_chr5A 1581963 1583705 Pcer_037516-RA
Pcer_chr5A 1584412 1589317 Pcer_037517-RA
Pcer_chr5A 1590038 1594142 Pcer_037518-RA
Pcer_chr5A 1594196 1602354 Pcer_037519-RA
Pcer_chr5A 1636140 1651058 Pcer_037520-RA
Pcer_chr5A 1653761 1656051 Pcer_037521-RA
Pcer_chr5A 1673792 1686042 Pcer_037522-RA
Pcer_chr5A 1687168 1688055 Pcer_037523-RA
Pcer_chr5A 1691179 1693817 Pcer_037524-RA
Pcer_chr5A 1705992 1711604 Pcer_037525-RA
Pcer_chr5A 1715135 1720238 Pcer_037526-RA
Pcer_chr5A 1730636 1732004 Pcer_037527-RA
Pcer_chr5A 1735933 1740170 Pcer_037528-RA
Pcer_chr5A 1741689 1743470 Pcer_037529-RA
Pcer_chr5A 1753176 1754373 Pcer_037530-RA
Pcer_chr5A 1784620 1789546 Pcer_037531-RA
Pcer_chr5A 1793993 1798161 Pcer_037532-RA
Pcer_chr5A 1799532 1801861 Pcer_037533-RA
Pcer_chr5A 1802350 1805732 Pcer_037534-RA
Pcer_chr5A 1818088 1820431 Pcer_037535-RA
Pcer_chr5A 1844040 1859930 Pcer_037536-RA
Pcer_chr5A 1860615 1866592 Pcer_037537-RA
Pcer_chr5A 1928500 1932336 Pcer_037538-RA
Pcer_chr5A 1936198 1937249 Pcer_037539-RA
Pcer_chr5A 1937481 1941405 Pcer_037540-RA
Pcer_chr5A 1944260 1947679 Pcer_037541-RA
Pcer_chr5A 1978198 1986407 Pcer_037542-RA
Pcer_chr5A 1997185 2000876 Pcer_037543-RA
Pcer_chr5A 2029671 2032310 Pcer_037544-RA
Pcer_chr5A 2040363 2045215 Pcer_037545-RA
Pcer_chr5A 2119398 2121436 Pcer_037546-RA
Pcer_chr5A 2145225 2148451 Pcer_037547-RA
Pcer_chr5A 2159448 2160275 Pcer_037548-RA
Pcer_chr5A 2180914 2185783 Pcer_037549-RA
Pcer_chr5A 2189516 2192153 Pcer_037550-RA
Pcer_chr5A 2217000 2220728 Pcer_037551-RA
Pcer_chr5A 2289419 2297047 Pcer_037552-RA
Pcer_chr5A 2300044 2306580 Pcer_037553-RA
Pcer_chr5A 2312858 2316464 Pcer_037554-RA
Pcer_chr5A 2327426 2329771 Pcer_037555-RA
Pcer_chr5A 2333480 2333903 Pcer_037556-RA
Pcer_chr5A 2334798 2335829 Pcer_037557-RA
Pcer_chr5A 2336323 2337009 Pcer_037558-RA
Pcer_chr5A 2349346 2355180 Pcer_037559-RA
Pcer_chr5A 2460786 2467327 Pcer_037560-RA
Pcer_chr5A 2478343 2479800 Pcer_037561-RA
Pcer_chr5A 2511364 2523836 Pcer_037562-RA
Pcer_chr5A 2587687 2592348 Pcer_037563-RA
Pcer_chr5A 2633257 2640504 Pcer_037564-RA
Pcer_chr5A 2680732 2682593 Pcer_037565-RA
Pcer_chr5A 2683112 2689916 Pcer_037566-RA
Pcer_chr5A 2730842 2733661 Pcer_037567-RA
Pcer_chr5A 2734331 2736403 Pcer_037568-RA
Pcer_chr5A 2785432 2795539 Pcer_037569-RA
Pcer_chr5A 2838059 2842442 Pcer_037570-RA
Pcer_chr5A 2847760 2853485 Pcer_037571-RA
Pcer_chr5A 2864904 2865661 Pcer_037572-RA
Pcer_chr5A 2878888 2884842 Pcer_037573-RA
Pcer_chr5A 2896731 2899500 Pcer_037574-RA
Pcer_chr5A 2900208 2904506 Pcer_037575-RA
Pcer_chr5A 2936082 2936706 Pcer_037576-RA
Pcer_chr5A 2948066 2948771 Pcer_037577-RA
Pcer_chr5A 3149934 3158648 Pcer_037578-RA
Pcer_chr5A 3183924 3184695 Pcer_037579-RA
Pcer_chr5A 3207209 3209035 Pcer_037580-RA
Pcer_chr5A 3244657 3251985 Pcer_037581-RA
Pcer_chr5A 3252452 3260040 Pcer_037582-RA
Pcer_chr5A 3261311 3265353 Pcer_037583-RA
Pcer_chr5A 3265579 3269523 Pcer_037584-RA
Pcer_chr5A 3287607 3290733 Pcer_037585-RA
Pcer_chr5A 3296216 3298989 Pcer_037586-RA
Pcer_chr5A 3349126 3350298 Pcer_037587-RA
Pcer_chr5A 3354413 3356488 Pcer_037588-RA
Pcer_chr5A 3357561 3358364 Pcer_037589-RA
Pcer_chr5A 3408784 3410539 Pcer_037590-RA
Pcer_chr5A 3431122 3432391 Pcer_037591-RA
Pcer_chr5A 3434783 3437203 Pcer_037592-RA
Pcer_chr5A 3437247 3438151 Pcer_037593-RA
Pcer_chr5A 3448330 3448560 Pcer_037594-RA
Pcer_chr5A 3449082 3449961 Pcer_037595-RA
Pcer_chr5A 3450762 3454161 Pcer_037596-RA
Pcer_chr5A 3459877 3460758 Pcer_037597-RA
Pcer_chr5A 3495463 3496839 Pcer_037598-RA
Pcer_chr5A 3511088 3519603 Pcer_037599-RA
Pcer_chr5A 3522657 3525403 Pcer_037600-RA
Pcer_chr5A 3525865 3528270 Pcer_037601-RA
Pcer_chr5A 3529878 3538245 Pcer_037602-RA
Pcer_chr5A 3539658 3541211 Pcer_037603-RA
Pcer_chr5A 3550022 3551399 Pcer_037604-RA
Pcer_chr5A 3603108 3603910 Pcer_037605-RA
Pcer_chr5A 3624042 3625745 Pcer_037606-RA
Pcer_chr5A 3638449 3641059 Pcer_037607-RA
Pcer_chr5A 3646275 3648316 Pcer_037608-RA
Pcer_chr5A 3672224 3672806 Pcer_037609-RA
Pcer_chr5A 3690331 3691083 Pcer_037610-RA
Pcer_chr5A 3729160 3729764 Pcer_037611-RA
Pcer_chr5A 3778251 3780954 Pcer_037612-RA
Pcer_chr5A 3798838 3799392 Pcer_037613-RA
Pcer_chr5A 3818318 3818698 Pcer_037614-RA
Pcer_chr5A 3857828 3858478 Pcer_037615-RA
Pcer_chr5A 3861626 3862990 Pcer_037616-RA
Pcer_chr5A 3863384 3865249 Pcer_037617-RA
Pcer_chr5A 3888710 3892821 Pcer_037618-RA
Pcer_chr5A 3932587 3935436 Pcer_037619-RA
Pcer_chr5A 3959350 3960480 Pcer_037620-RA
Pcer_chr5A 3970478 3987383 Pcer_037621-RA
Pcer_chr5A 4040898 4043534 Pcer_037622-RA
Pcer_chr5A 4110487 4113006 Pcer_037623-RA
Pcer_chr5A 4131058 4133438 Pcer_037624-RA
Pcer_chr5A 4137044 4138105 Pcer_037625-RA
Pcer_chr5A 4243763 4245922 Pcer_037626-RA
Pcer_chr5A 4247472 4262887 Pcer_037627-RA
Pcer_chr5A 4314293 4318542 Pcer_037628-RA
Pcer_chr5A 4318737 4329067 Pcer_037629-RA
Pcer_chr5A 4356069 4356404 Pcer_037630-RA
Pcer_chr5A 4380822 4384431 Pcer_037631-RA
Pcer_chr5A 4390899 4393693 Pcer_037632-RA
Pcer_chr5A 4416785 4419820 Pcer_037633-RA
Pcer_chr5A 4423521 4429126 Pcer_037634-RA
Pcer_chr5A 4447825 4448667 Pcer_037635-RA
Pcer_chr5A 4448755 4449288 Pcer_037636-RA
Pcer_chr5A 4449973 4453196 Pcer_037637-RA
Pcer_chr5A 4453717 4455505 Pcer_037638-RA
Pcer_chr5A 4489480 4493772 Pcer_037639-RA
Pcer_chr5A 4494218 4494577 Pcer_037640-RA
Pcer_chr5A 4520937 4524836 Pcer_037641-RA
Pcer_chr5A 4532752 4533204 Pcer_037642-RA
Pcer_chr5A 4534425 4538869 Pcer_037643-RA
Pcer_chr5A 4559089 4561137 Pcer_037644-RA
Pcer_chr5A 4585208 4585699 Pcer_037645-RA
Pcer_chr5A 4588857 4592696 Pcer_037646-RA
Pcer_chr5A 4592892 4597756 Pcer_037647-RA
Pcer_chr5A 4614044 4614716 Pcer_037648-RA
Pcer_chr5A 4631932 4633722 Pcer_037649-RA
Pcer_chr5A 4658853 4660778 Pcer_037650-RA
Pcer_chr5A 4662531 4663043 Pcer_037651-RA
Pcer_chr5A 4680361 4684550 Pcer_037652-RA
Pcer_chr5A 4708119 4713232 Pcer_037653-RA
Pcer_chr5A 4716520 4717077 Pcer_037654-RA
Pcer_chr5A 4722837 4726749 Pcer_037655-RA
Pcer_chr5A 4726860 4728575 Pcer_037656-RA
Pcer_chr5A 4728701 4732906 Pcer_037657-RA
Pcer_chr5A 4752709 4755574 Pcer_037658-RA
Pcer_chr5A 4762508 4762981 Pcer_037659-RA
Pcer_chr5A 4789372 4791510 Pcer_037660-RA
Pcer_chr5A 4799600 4802094 Pcer_037661-RA
Pcer_chr5A 4834151 4840076 Pcer_037662-RA
Pcer_chr5A 4848502 4855292 Pcer_037663-RA
Pcer_chr5A 4858495 4865915 Pcer_037664-RA
Pcer_chr5A 4911270 4916636 Pcer_037665-RA
Pcer_chr5A 4922260 4922969 Pcer_037666-RA
Pcer_chr5A 5032829 5034517 Pcer_037667-RA
Pcer_chr5A 5034578 5042478 Pcer_037668-RA
Pcer_chr5A 5089243 5090678 Pcer_037669-RA
Pcer_chr5A 5130771 5132014 Pcer_037670-RA
Pcer_chr5A 5139953 5141543 Pcer_037671-RA
Pcer_chr5A 5143956 5147618 Pcer_037672-RA
Pcer_chr5A 5156571 5161308 Pcer_037673-RA
Pcer_chr5A 5186470 5210234 Pcer_037674-RA
Pcer_chr5A 5241382 5251986 Pcer_037675-RA
Pcer_chr5A 5253569 5259371 Pcer_037676-RA
Pcer_chr5A 5319948 5339577 Pcer_037677-RA
Pcer_chr5A 5339962 5341638 Pcer_037678-RA
Pcer_chr5A 5342524 5347438 Pcer_037679-RA
Pcer_chr5A 5408592 5409791 Pcer_037680-RA
Pcer_chr5A 5411068 5413453 Pcer_037681-RA
Pcer_chr5A 5427188 5430241 Pcer_037682-RA
Pcer_chr5A 5480790 5482403 Pcer_037683-RA
Pcer_chr5A 5541327 5542931 Pcer_037684-RA
Pcer_chr5A 5582453 5583418 Pcer_037685-RA
Pcer_chr5A 5583439 5583928 Pcer_037686-RA
Pcer_chr5A 5591448 5591690 Pcer_037687-RA
Pcer_chr5A 5660477 5663112 Pcer_037688-RA
Pcer_chr5A 5670373 5671823 Pcer_037689-RA
Pcer_chr5A 5779930 5780693 Pcer_037690-RA
Pcer_chr5A 5781711 5784797 Pcer_037691-RA
Pcer_chr5A 5801917 5802934 Pcer_037692-RA
Pcer_chr5A 5804961 5809817 Pcer_037693-RA
Pcer_chr5A 5805404 5806212 Pcer_037694-RA
Pcer_chr5A 5811322 5812700 Pcer_037695-RA
Pcer_chr5A 5816906 5817637 Pcer_037696-RA
Pcer_chr5A 5843112 5846322 Pcer_037697-RA
Pcer_chr5A 5858595 5861268 Pcer_037698-RA
Pcer_chr5A 5891195 5894700 Pcer_037699-RA
Pcer_chr5A 5895844 5903095 Pcer_037700-RA
Pcer_chr5A 5918267 5935116 Pcer_037701-RA
Pcer_chr5A 6040299 6042775 Pcer_037702-RA
Pcer_chr5A 6042777 6043568 Pcer_037703-RA
Pcer_chr5A 6070815 6080343 Pcer_037704-RA
Pcer_chr5A 6108886 6110231 Pcer_037705-RA
Pcer_chr5A 6138746 6149215 Pcer_037706-RA
Pcer_chr5A 6149782 6153760 Pcer_037707-RA
Pcer_chr5A 6173102 6182406 Pcer_037708-RA
Pcer_chr5A 6184983 6187866 Pcer_037709-RA
Pcer_chr5A 6189317 6193566 Pcer_037710-RA
Pcer_chr5A 6226280 6231138 Pcer_037711-RA
Pcer_chr5A 6251982 6261277 Pcer_037712-RA
Pcer_chr5A 6264153 6270914 Pcer_037713-RA
Pcer_chr5A 6287390 6290233 Pcer_037714-RA
Pcer_chr5A 6311459 6314287 Pcer_037715-RA
Pcer_chr5A 6339136 6341248 Pcer_037716-RA
Pcer_chr5A 6342055 6344904 Pcer_037717-RA
Pcer_chr5A 6350556 6356759 Pcer_037718-RA
Pcer_chr5A 6360752 6362806 Pcer_037719-RA
Pcer_chr5A 6436969 6441519 Pcer_037720-RA
Pcer_chr5A 6462801 6465854 Pcer_037721-RA
Pcer_chr5A 6469847 6470908 Pcer_037722-RA
Pcer_chr5A 6484205 6484576 Pcer_037723-RA
Pcer_chr5A 6486972 6489830 Pcer_037724-RA
Pcer_chr5A 6490624 6501916 Pcer_037725-RA
Pcer_chr5A 6511801 6519489 Pcer_037726-RA
Pcer_chr5A 6616060 6616341 Pcer_037727-RA
Pcer_chr5A 6663405 6665281 Pcer_037728-RA
Pcer_chr5A 6667427 6670635 Pcer_037729-RA
Pcer_chr5A 6710894 6714890 Pcer_037730-RA
Pcer_chr5A 6732233 6742317 Pcer_037731-RA
Pcer_chr5A 6787738 6802529 Pcer_037732-RA
Pcer_chr5A 6868053 6875000 Pcer_037733-RA
Pcer_chr5A 6890887 6891900 Pcer_037734-RA
Pcer_chr5A 6898746 6901202 Pcer_037735-RA
Pcer_chr5A 6902117 6908598 Pcer_037736-RA
Pcer_chr5A 6909079 6910887 Pcer_037737-RA
Pcer_chr5A 7021048 7026058 Pcer_037738-RA
Pcer_chr5A 7043842 7045359 Pcer_037739-RA
Pcer_chr5A 7049440 7051529 Pcer_037740-RA
Pcer_chr5A 7526808 7527008 Pcer_037741-RA
Pcer_chr5A 7538020 7541071 Pcer_037742-RA
Pcer_chr5A 7610426 7616691 Pcer_037743-RA
Pcer_chr5A 7676682 7679830 Pcer_037744-RA
Pcer_chr5A 7683533 7684594 Pcer_037745-RA
Pcer_chr5A 7757317 7758138 Pcer_037746-RA
Pcer_chr5A 8319468 8325291 Pcer_037747-RA
Pcer_chr5A 8347769 8350064 Pcer_037748-RA
Pcer_chr5A 8364185 8366514 Pcer_037749-RA
Pcer_chr5A 8376446 8376772 Pcer_037750-RA
Pcer_chr5A 8434639 8449293 Pcer_037751-RA
Pcer_chr5A 8453410 8458915 Pcer_037752-RA
Pcer_chr5A 8495892 8504561 Pcer_037753-RA
Pcer_chr5A 8510030 8514927 Pcer_037754-RA
Pcer_chr5A 8517234 8519766 Pcer_037755-RA
Pcer_chr5A 8524973 8529912 Pcer_037756-RA
Pcer_chr5A 8546672 8549964 Pcer_037757-RA
Pcer_chr5A 8554491 8560914 Pcer_037758-RA
Pcer_chr5A 8574812 8580471 Pcer_037759-RA
Pcer_chr5A 8584265 8587801 Pcer_037760-RA
Pcer_chr5A 8632743 8638069 Pcer_037761-RA
Pcer_chr5A 8650996 8657823 Pcer_037762-RA
Pcer_chr5A 8710262 8713409 Pcer_037763-RA
Pcer_chr5A 8743792 8744125 Pcer_037764-RA
Pcer_chr5A 8768140 8770687 Pcer_037765-RA
Pcer_chr5A 8808805 8809916 Pcer_037766-RA
Pcer_chr5A 8857936 8865407 Pcer_037767-RA
Pcer_chr5A 8874675 8876029 Pcer_037768-RA
Pcer_chr5A 8883176 8884432 Pcer_037769-RA
Pcer_chr5A 8884884 8885982 Pcer_037770-RA
Pcer_chr5A 8886280 8893636 Pcer_037771-RA
Pcer_chr5A 8917282 8924120 Pcer_037772-RA
Pcer_chr5A 8938896 8944905 Pcer_037773-RA
Pcer_chr5A 8969942 8970368 Pcer_037774-RA
Pcer_chr5A 8971110 8971508 Pcer_037775-RA
Pcer_chr5A 9016589 9019139 Pcer_037776-RA
Pcer_chr5A 9035475 9038382 Pcer_037777-RA
Pcer_chr5A 9041953 9043883 Pcer_037778-RA
Pcer_chr5A 9049118 9052627 Pcer_037779-RA
Pcer_chr5A 9056965 9057780 Pcer_037780-RA
Pcer_chr5A 9060159 9060662 Pcer_037781-RA
Pcer_chr5A 9063606 9065525 Pcer_037782-RA
Pcer_chr5A 9066145 9068135 Pcer_037783-RA
Pcer_chr5A 9069129 9070710 Pcer_037784-RA
Pcer_chr5A 9100573 9104713 Pcer_037785-RA
Pcer_chr5A 9141481 9146599 Pcer_037786-RA
Pcer_chr5A 9147211 9148824 Pcer_037787-RA
Pcer_chr5A 9157494 9158598 Pcer_037788-RA
Pcer_chr5A 9166825 9169520 Pcer_037789-RA
Pcer_chr5A 9172676 9179543 Pcer_037790-RA
Pcer_chr5A 9184509 9185520 Pcer_037791-RA
Pcer_chr5A 9214784 9219836 Pcer_037792-RA
Pcer_chr5A 9219980 9221081 Pcer_037793-RA
Pcer_chr5A 9224711 9225394 Pcer_037794-RA
Pcer_chr5A 9257635 9262665 Pcer_037795-RA
Pcer_chr5A 9263011 9266286 Pcer_037796-RA
Pcer_chr5A 9267108 9268355 Pcer_037797-RA
Pcer_chr5A 9291340 9299399 Pcer_037798-RA
Pcer_chr5A 9332506 9332784 Pcer_037799-RA
Pcer_chr5A 9353883 9359680 Pcer_037800-RA
Pcer_chr5A 9373647 9381054 Pcer_037801-RA
Pcer_chr5A 9381458 9385174 Pcer_037802-RA
Pcer_chr5A 9393439 9401976 Pcer_037803-RA
Pcer_chr5A 9404965 9406143 Pcer_037804-RA
Pcer_chr5A 9426153 9427232 Pcer_037805-RA
Pcer_chr5A 9473307 9477615 Pcer_037806-RA
Pcer_chr5A 9500416 9503486 Pcer_037807-RA
Pcer_chr5A 9504122 9507779 Pcer_037808-RA
Pcer_chr5A 9514937 9516921 Pcer_037809-RA
Pcer_chr5A 9521178 9525388 Pcer_037810-RA
Pcer_chr5A 9527206 9529022 Pcer_037811-RA
Pcer_chr5A 9559315 9565042 Pcer_037812-RA
Pcer_chr5A 9566276 9574038 Pcer_037813-RA
Pcer_chr5A 9576487 9581779 Pcer_037814-RA
Pcer_chr5A 9582478 9583443 Pcer_037815-RA
Pcer_chr5A 9602790 9613711 Pcer_037816-RA
Pcer_chr5A 9616075 9618679 Pcer_037817-RA
Pcer_chr5A 9620153 9624498 Pcer_037818-RA
Pcer_chr5A 9625228 9627701 Pcer_037819-RA
Pcer_chr5A 9633033 9634736 Pcer_037820-RA
Pcer_chr5A 9645223 9646361 Pcer_037821-RA
Pcer_chr5A 9662491 9664244 Pcer_037822-RA
